geneSet	description	enrichmentRatio	pValue	FDR	alpha	lin	tr	sample_id
GO:0070491	repressing transcription factor binding	3.49291313643202	0.0547552731607245	0.42860162094774	0	7	7	WM9832
GO:0000791	euchromatin	5.15116482746541	0.0572867105476109	0.440816382857887	0	7	7	WM9832
GO:0003725	double-stranded RNA binding	3.35503498630971	0.0603579365773317	0.456708386768476	0	7	7	WM9832
GO:0044215	other organism	4.85681255161024	0.0635885794030018	0.4732658204748	0	7	7	WM9832
GO:0140097	catalytic activity, acting on DNA	2.30962553405378	0.0663956669951613	0.48155299691701	0	7	7	WM9832
GO:0031904	endosome lumen	4.72190109184329	0.0668234334928891	0.48155299691701	0	7	7	WM9832
GO:0008536	Ran GTPase binding	4.47337998174627	0.0734523534432421	0.521052632237999	0	7	7	WM9832
GO:0017053	transcriptional repressor complex	3.0355078447564	0.0765381887571961	0.534589810704108	0	7	7	WM9832
GO:0072341	modified amino acid binding	2.96491463906439	0.0808532186853834	0.556172140654001	0	7	7	WM9832
GO:0019894	kinesin binding	4.14605949527703	0.0837688463674428	0.567627705236105	0	7	7	WM9832
GO:0140104	molecular carrier activity	4.04734379300853	0.0873007487719151	0.582860881506609	0	7	7	WM9832
GO:0004712	protein serine/threonine/tyrosine kinase activity	3.95321951875252	0.0908765985798053	0.597941677612053	0	7	7	WM9832
GO:0001047	core promoter binding	3.77752087347463	0.0981541357468314	0.620352419210487	0	7	7	WM9832
GO:0048156	tau protein binding	3.77752087347463	0.0981541357468314	0.620352419210487	0	7	7	WM9832
GO:0032182	ubiquitin-like protein binding	2.71258147829295	0.0991221934225466	0.620352419210487	0	7	7	WM9832
GO:0019205	nucleobase-containing compound kinase activity	3.69540085448605	0.101852892908295	0.620352419210487	0	7	7	WM9832
GO:1990841	promoter-specific chromatin binding	3.69540085448605	0.101852892908295	0.620352419210487	0	7	7	WM9832
GO:0000151	ubiquitin ligase complex	1.8680048275424	0.103626533646674	0.620352419210487	0	7	7	WM9832
GO:0061134	peptidase regulator activity	2.01408103443553	0.103847541541844	0.620352419210487	0	7	7	WM9832
GO:0031519	PcG protein complex	3.6167753043906	0.105589736148867	0.622568054695919	0	7	7	WM9832
GO:0005766	primary lysosome	2.19339921685624	0.110369654226686	0.642407987421992	0	7	7	WM9832
GO:0070820	tertiary granule	2.08574772155041	0.126185372862381	0.725166573158495	0	7	7	WM9832
GO:0072562	blood microparticle	2.36095054592164	0.134582839944036	0.763757616682406	0	7	7	WM9832
GO:0050840	extracellular matrix binding	3.09069889647924	0.136693779655679	0.766160197082445	0	7	7	WM9832
GO:0003729	mRNA binding	1.82391029298668	0.14062656180114	0.778590964118505	0	7	7	WM9832
GO:0031072	heat shock protein binding	2.23668999087314	0.150953718305901	0.816778824671218	0	7	7	WM9832
GO:0017048	Rho GTPase binding	1.9427250206441	0.151566391152341	0.816778824671218	0	7	7	WM9832
GO:0045182	translation regulator activity	2.88115998824336	0.152921145588224	0.816778824671218	0	7	7	WM9832
GO:0004674	protein serine/threonine kinase activity	1.5143736241101	0.160209643073964	0.845757883204417	0	7	7	WM9832
GO:0101002	ficolin-1-rich granule	1.85779715088916	0.169483210135097	0.884429625302691	0	7	7	WM9832
GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	2.09002179475031	0.173700020080095	0.896134194504128	0	7	7	WM9832
GO:0043021	ribonucleoprotein complex binding	1.97660975937626	0.194340949631359	0.991357203737496	0	7	7	WM9832
GO:0005201	extracellular matrix structural constituent	18.6126582278481	6.00428895247696e-06	0.00272594718442454	0	3	3	WM9832
GO:0031012	extracellular matrix	8.30064516129032	1.34971302987452e-05	0.00306384857781516	0	3	3	WM9832
GO:0030055	cell-substrate junction	8.58627737226277	5.18530457347399e-05	0.00784709425452398	0	3	3	WM9832
GO:0098552	side of membrane	7.33671517671518	0.000123792711643533	0.014050472771541	0	3	3	WM9832
GO:0005581	collagen trimer	20.2813793103448	0.000418808078180177	0.0340194549591776	0	3	3	WM9832
GO:0031252	cell leading edge	7.48295165394402	0.000454203960863042	0.0340194549591776	0	3	3	WM9832
GO:0043292	contractile fiber	10.4561777777778	0.0005245290412208	0.0340194549591776	0	3	3	WM9832
GO:0042383	sarcolemma	13.1677611940299	0.00146974156112079	0.0830880522048019	0	3	3	WM9832
GO:0005788	endoplasmic reticulum lumen	7.6883660130719	0.00164711997762823	0.0830880522048019	0	3	3	WM9832
GO:0098589	membrane region	7.26123456790123	0.00203020857255121	0.0921714691938248	0	3	3	WM9832
GO:0008307	structural constituent of muscle	26.7345454545455	0.00251303584358398	0.10371984299883	0	3	3	WM9832
GO:0050840	extracellular matrix binding	21.3876363636364	0.00390002999288996	0.146077876260742	0	3	3	WM9832
GO:0005507	copper ion binding	20.6371929824561	0.0041828466770697	0.146077876260742	0	3	3	WM9832
GO:0048306	calcium-dependent protein binding	19.6053333333333	0.00462443791836176	0.149963915352588	0	3	3	WM9832
GO:0003779	actin binding	5.61489260143198	0.00511424745499067	0.154791222971051	0	3	3	WM9832
GO:0005911	cell-cell junction	5.33478458049887	0.0061241337671778	0.17377229564367	0	3	3	WM9832
GO:0050839	cell adhesion molecule binding	4.9218410041841	0.00811055387897275	0.210554989843827	0	3	3	WM9832
GO:0015629	actin cytoskeleton	4.88099585062241	0.00834799519204599	0.210554989843827	0	3	3	WM9832
GO:0031091	platelet alpha granule	12.9265934065934	0.0103603542753241	0.24755793899985	0	3	3	WM9832
GO:0019898	extrinsic component of membrane	6.14801393728223	0.0123184630658461	0.260944538785039	0	3	3	WM9832
GO:0030139	endocytic vesicle	6.10546712802768	0.0125506891569485	0.260944538785039	0	3	3	WM9832
GO:0005200	structural constituent of cytoskeleton	11.6467326732673	0.0126448895446495	0.260944538785039	0	3	3	WM9832
GO:0098978	glutamatergic synapse	5.04137142857143	0.0208670654458192	0.387506811542579	0	3	3	WM9832
GO:0034399	nuclear periphery	8.84451127819549	0.0212644753236517	0.387506811542579	0	3	3	WM9832
GO:0033218	amide binding	4.9985269121813	0.021338480811816	0.387506811542579	0	3	3	WM9832
GO:0019838	growth factor binding	8.52405797101449	0.0227817927980475	0.397805151165906	0	3	3	WM9832
GO:0030506	ankyrin binding	29.408	0.0334819639406603	0.531596062994608	0	3	3	WM9832
GO:0042611	MHC protein complex	28.0076190476191	0.0351274931494234	0.531596062994608	0	3	3	WM9832
GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	28.0076190476191	0.0351274931494234	0.531596062994608	0	3	3	WM9832
GO:0044183	protein binding involved in protein folding	28.0076190476191	0.0351274931494234	0.531596062994608	0	3	3	WM9832
GO:0005516	calmodulin binding	6.12666666666667	0.0418008324038055	0.612179932623474	0	3	3	WM9832
GO:0001968	fibronectin binding	22.6215384615385	0.0433148780365374	0.614529832143375	0	3	3	WM9832
GO:0042287	MHC protein binding	21.0057142857143	0.0465711218390997	0.640705736816705	0	3	3	WM9832
GO:0050699	WW domain binding	18.9729032258065	0.0514355455023754	0.686815813472895	0	3	3	WM9832
GO:0001772	immunological synapse	17.2988235294118	0.0562761385977967	0.709704636761103	0	3	3	WM9832
GO:0042169	SH2 domain binding	17.2988235294118	0.0562761385977967	0.709704636761103	0	3	3	WM9832
GO:0042805	actinin binding	15.0810256410256	0.0642911406464789	0.788869671716255	0	3	3	WM9832
GO:0015026	coreceptor activity	13.6781395348837	0.0706560509978893	0.844153872448467	0	3	3	WM9832
GO:0048156	tau protein binding	13.0702222222222	0.0738228992036708	0.859374262524783	0	3	3	WM9832
GO:0035254	glutamate receptor binding	12.5140425531915	0.0769793862474235	0.873649734715327	0	3	3	WM9832
GO:0030135	coated vesicle	4.27752727272727	0.0788978835315604	0.873649734715327	0	3	3	WM9832
GO:0030667	secretory granule membrane	4.01474402730375	0.087958009308176	0.950784195855045	0	3	3	WM9832
GO:0030055	cell-substrate junction	8.01385888077859	0	0	0	5	5	WM9832
GO:0044445	cytosolic part	19.2839344262295	0	0	0	5	5	WM9832
GO:0005840	ribosome	20.0333973799127	0	0	0	5	5	WM9832
GO:0003735	structural constituent of ribosome	29.408	0	0	0	5	5	WM9832
GO:0005844	polysome	22.5595616438356	1.11022302462516e-15	1.00808250635964e-13	0	5	5	WM9832
GO:0050839	cell adhesion molecule binding	4.9218410041841	3.55523610551245e-09	2.40788715315838e-07	0	5	5	WM9832
GO:0019843	rRNA binding	16.2875076923077	3.71260133746887e-09	2.40788715315838e-07	0	5	5	WM9832
GO:0048770	pigment granule	8.9624380952381	3.04746554857793e-06	0.000172943669881798	0	5	5	WM9832
GO:0043292	contractile fiber	5.22808888888889	2.20325784867637e-05	0.00111142118144341	0	5	5	WM9832
GO:0101002	ficolin-1-rich granule	5.78518032786885	2.60499703296224e-05	0.00118266865296486	0	5	5	WM9832
GO:0043209	myelin sheath	5.95605063291139	6.04505890455798e-05	0.00249496067515393	0	5	5	WM9832
GO:0031983	vesicle lumen	3.83962017804154	0.000140869349529504	0.00532955705719958	0	5	5	WM9832
GO:0003729	mRNA binding	4.54372532188841	0.000167736311108779	0.00567075143073367	0	5	5	WM9832
GO:0019838	growth factor binding	5.96684057971015	0.000174868986850818	0.00567075143073367	0	5	5	WM9832
GO:0001968	fibronectin binding	13.5729230769231	0.00135170054525768	0.0409114698364659	0	5	5	WM9832
GO:0005200	structural constituent of cytoskeleton	5.82336633663366	0.00169304857743058	0.0480402533845927	0	5	5	WM9832
GO:0005518	collagen binding	7.02280597014925	0.00252380309991274	0.0674003886682578	0	5	5	WM9832
GO:0070820	tertiary granule	4.33001226993865	0.00268286530594475	0.0676678249388287	0	5	5	WM9832
GO:0043394	proteoglycan binding	10.0827428571429	0.00321854156763157	0.0769062037739334	0	5	5	WM9832
GO:0031904	endosome lumen	9.80266666666667	0.00348954420071557	0.0783222908630278	0	5	5	WM9832
GO:0004857	enzyme inhibitor activity	2.9408	0.00362283724256296	0.0783222908630278	0	5	5	WM9832
GO:0008307	structural constituent of muscle	8.02036363636364	0.00616163145088211	0.125860311348794	0	5	5	WM9832
GO:0031252	cell leading edge	2.69386259541985	0.00637618317405786	0.125860311348794	0	5	5	WM9832
GO:0031091	platelet alpha granule	5.17063736263736	0.00753109889923809	0.142463287510587	0	5	5	WM9832
GO:0015629	actin cytoskeleton	2.4404979253112	0.00804774410545939	0.145872987794237	0	5	5	WM9832
GO:0099572	postsynaptic specialization	2.76781176470588	0.0085310641413392	0.145872987794237	0	5	5	WM9832
GO:0098984	neuron to neuron synapse	2.75969501466276	0.00867526579393041	0.145872987794237	0	5	5	WM9832
GO:0031012	extracellular matrix	2.37161290322581	0.00973146689088766	0.157788784587964	0	5	5	WM9832
GO:0050840	extracellular matrix binding	6.41629090909091	0.0114091225809105	0.177692136544621	0	5	5	WM9832
GO:0030139	endocytic vesicle	2.84921799307958	0.0117417711373098	0.177692136544621	0	5	5	WM9832
GO:0005507	copper ion binding	6.19115789473684	0.0125698840078738	0.184087978695959	0	5	5	WM9832
GO:0072562	blood microparticle	4.35674074074074	0.013531714911314	0.191981205304267	0	5	5	WM9832
GO:0048306	calcium-dependent protein binding	5.8816	0.0144335703549413	0.197879945921727	0	5	5	WM9832
GO:0042629	mast cell granule	10.6938181818182	0.0148192029985434	0.197879945921727	0	5	5	WM9832
GO:0002020	protease binding	3.79458064516129	0.0213736545411236	0.277246833190575	0	5	5	WM9832
GO:0051019	mitogen-activated protein kinase binding	8.40228571428571	0.0234610548484948	0.29586996947824	0	5	5	WM9832
GO:0003779	actin binding	2.24595704057279	0.0266152688890391	0.323863553608409	0	5	5	WM9832
GO:0042383	sarcolemma	3.51140298507463	0.0274416485560551	0.323863553608409	0	5	5	WM9832
GO:0016528	sarcoplasm	4.58306493506494	0.0278208779531453	0.323863553608409	0	5	5	WM9832
GO:0005791	rough endoplasmic reticulum	4.01018181818182	0.0390482319554333	0.432387739213822	0	5	5	WM9832
GO:0003727	single-stranded RNA binding	4.01018181818182	0.0390482319554333	0.432387739213822	0	5	5	WM9832
GO:0005201	extracellular matrix structural constituent	2.9780253164557	0.0458397139384359	0.495505479239283	0	5	5	WM9832
GO:0003713	transcription coactivator activity	2.23351898734177	0.05287158066339	0.558225526073932	0	5	5	WM9832
GO:0048156	tau protein binding	5.22808888888889	0.0559931148091321	0.577747139166953	0	5	5	WM9832
GO:0042562	hormone binding	3.39323076923077	0.0588542157282384	0.593773643124894	0	5	5	WM9832
GO:0051018	protein kinase A binding	4.90133333333333	0.0627677910623307	0.619490807441264	0	5	5	WM9832
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	1.85455855855856	0.0844949719806537	0.816185474025889	0	5	5	WM9832
GO:0000049	tRNA binding	3.98752542372881	0.0897177338692812	0.831262268911299	0	5	5	WM9832
GO:0045182	translation regulator activity	3.98752542372881	0.0897177338692812	0.831262268911299	0	5	5	WM9832
GO:0033267	axon part	1.88714438502674	0.0995387895501972	0.903812209115791	0	5	5	WM9832
GO:0061134	peptidase regulator activity	2.22999052132701	0.105468658662599	0.938877863388623	0	5	5	WM9832
GO:0035770	ribonucleoprotein granule	2.19872897196262	0.109572849794027	0.956655265509386	0	5	5	WM9832
GO:0099568	cytoplasmic region	1.71904801670146	0.113948105098144	0.96223842417479	0	5	5	WM9832
GO:0044306	neuron projection terminus	2.53882014388489	0.114962923734989	0.96223842417479	0	5	5	WM9832
GO:0005539	glycosaminoglycan binding	2.1485296803653	0.116570734206197	0.96223842417479	0	5	5	WM9832
GO:0098862	cluster of actin-based cell projections	2.4678041958042	0.12233620905475	0.9767739059914	0	5	5	WM9832
GO:0005774	vacuolar membrane	1.77781360201511	0.122634609342533	0.9767739059914	0	5	5	WM9832
GO:0030055	cell-substrate junction	11.1800486618005	5.63781563502896e-05	0.0255956829830315	0	2	2	WM9832
GO:0098552	side of membrane	9.55301455301455	0.000118815893208835	0.0269712077584054	0	2	2	WM9832
GO:0005507	copper ion binding	32.2456140350877	0.00171098379716894	0.214959234655498	0	2	2	WM9832
GO:0048306	calcium-dependent protein binding	30.6333333333333	0.00189391396172245	0.214959234655498	0	2	2	WM9832
GO:0019898	extrinsic component of membrane	9.60627177700348	0.00341295556733634	0.263352260203835	0	2	2	WM9832
GO:0030139	endocytic vesicle	9.53979238754325	0.00348042634630619	0.263352260203835	0	2	2	WM9832
GO:0031091	platelet alpha granule	20.1978021978022	0.0042964483842034	0.278655366632621	0	2	2	WM9832
GO:0033218	amide binding	7.81019830028329	0.00608971549721837	0.345591354467143	0	2	2	WM9832
GO:0002020	protease binding	14.8225806451613	0.00783573430169138	0.371813846505348	0	2	2	WM9832
GO:0031252	cell leading edge	7.01526717557252	0.00818973230187991	0.371813846505348	0	2	2	WM9832
GO:0005201	extracellular matrix structural constituent	11.6329113924051	0.0124730243277171	0.514795731343962	0	2	2	WM9832
GO:0031012	extracellular matrix	5.55846774193548	0.0153977051291283	0.582546510718688	0	2	2	WM9832
GO:0042611	MHC protein complex	43.7619047619048	0.022619200172698	0.68460779189366	0	2	2	WM9832
GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	43.7619047619048	0.022619200172698	0.68460779189366	0	2	2	WM9832
GO:0044183	protein binding involved in protein folding	43.7619047619048	0.022619200172698	0.68460779189366	0	2	2	WM9832
GO:0001968	fibronectin binding	35.3461538461539	0.0279335670095769	0.792614963896746	0	2	2	WM9832
GO:0042287	MHC protein binding	32.8214285714286	0.0300517187000694	0.802557664107736	0	2	2	WM9832
GO:0050699	WW domain binding	29.6451612903226	0.0332208345376773	0.825831472549245	0	2	2	WM9832
GO:0030135	coated vesicle	6.68363636363636	0.035192093618147	0.825831472549245	0	2	2	WM9832
GO:0001772	immunological synapse	27.0294117647059	0.0363802410814645	0.825831472549245	0	2	2	WM9832
GO:0030667	secretory granule membrane	6.27303754266212	0.0395086825228232	0.85414008882675	0	2	2	WM9832
GO:0005788	endoplasmic reticulum lumen	6.00653594771242	0.0427476403865785	0.87350162224173	0	2	2	WM9832
GO:0098589	membrane region	5.67283950617284	0.0473940847055112	0.87350162224173	0	2	2	WM9832
GO:0048156	tau protein binding	20.4222222222222	0.0478821113085495	0.87350162224173	0	2	2	WM9832
GO:0035254	glutamate receptor binding	19.5531914893617	0.0499594824194942	0.87350162224173	0	2	2	WM9832
GO:0099572	postsynaptic specialization	5.40588235294118	0.0516760970735368	0.87350162224173	0	2	2	WM9832
GO:0098984	neuron to neuron synapse	5.3900293255132	0.0519483343623937	0.87350162224173	0	2	2	WM9832
GO:0050840	extracellular matrix binding	16.7090909090909	0.0582265499986653	0.944101917835501	0	2	2	WM9832
GO:0048770	pigment granule	140.038095238095	5.0510444116636e-05	0.0229317416289527	0	1	1	WM9832
GO:0005770	late endosome	60.7603305785124	0.00026976832616965	0.0612374100405106	0	1	1	WM9832
GO:0010008	endosome membrane	31.8958785249458	0.000980883221555429	0.148440327528722	0	1	1	WM9832
GO:0042827	platelet dense granule	350.095238095238	0.00285442290540983	0.323976999764015	0	1	1	WM9832
GO:0031904	endosome lumen	204.222222222222	0.00489079864005937	0.444084516517391	0	1	1	WM9832
GO:0042611	MHC protein complex	190.961038961039	2.8466118351389e-13	1.29236177315306e-10	0	9	9	WM9832
GO:0005802	trans-Golgi network	23.5546655987185	7.57179874355529e-10	1.71879831478705e-07	0	9	9	WM9832
GO:0030139	endocytic vesicle	18.5014155394778	5.09093700529206e-09	7.70428466800865e-07	0	9	9	WM9832
GO:0003823	antigen binding	60.7603305785124	1.52505835737671e-08	1.73094123562256e-06	0	9	9	WM9832
GO:0031227	intrinsic component of endoplasmic reticulum membrane	26.0401416765053	7.77636904869539e-08	7.06094309621541e-06	0	9	9	WM9832
GO:0030135	coated vesicle	17.0128925619835	9.94665085851665e-08	7.52629914961093e-06	0	9	9	WM9832
GO:0005798	Golgi-associated vesicle	23.7288864981173	1.35112685706318e-07	8.7630227586669e-06	0	9	9	WM9832
GO:0033218	amide binding	13.253669842905	5.4138727800801e-07	3.07237280269546e-05	0	9	9	WM9832
GO:0010008	endosome membrane	10.1486886215737	3.22424945897737e-06	0.000162645472708414	0	9	9	WM9832
GO:0030133	transport vesicle	10.722411278561	1.37432006599436e-05	0.00062394130996144	0	9	9	WM9832
GO:0048770	pigment granule	25.4614718614719	1.62662321335771e-05	0.000671351762604002	0	9	9	WM9832
GO:0005774	vacuolar membrane	10.1012136478131	1.92821618411054e-05	0.000729508456321822	0	9	9	WM9832
GO:0005770	late endosome	13.809166040571	2.42689817376851e-05	0.000847547516069926	0	9	9	WM9832
GO:0098552	side of membrane	8.33717633717634	5.66939463984006e-05	0.00183850369034814	0	9	9	WM9832
GO:0043394	proteoglycan binding	38.1922077922078	0.00123403411562861	0.037350099233026	0	9	9	WM9832
GO:0048156	tau protein binding	29.7050505050505	0.0020347652720778	0.0577364645952075	0	9	9	WM9832
GO:0050840	extracellular matrix binding	24.304132231405	0.00302466326276063	0.0807763012525486	0	9	9	WM9832
GO:0005788	endoplasmic reticulum lumen	6.55258467023173	0.0102525138329372	0.25859118223075	0	9	9	WM9832
GO:0044183	protein binding involved in protein folding	31.8268398268398	0.0309750998913153	0.705442476762837	0	9	9	WM9832
GO:0050839	cell adhesion molecule binding	4.19475085583872	0.0332264771104106	0.705442476762837	0	9	9	WM9832
GO:0016769	transferase activity, transferring nitrogenous groups	29.0592885375494	0.0338768640538744	0.705442476762837	0	9	9	WM9832
GO:0031012	extracellular matrix	4.0425219941349	0.0364943252685706	0.705442476762837	0	9	9	WM9832
GO:0070325	lipoprotein particle receptor binding	25.7062937062937	0.0382139632083142	0.705442476762837	0	9	9	WM9832
GO:0071814	protein-lipid complex binding	25.7062937062937	0.0382139632083142	0.705442476762837	0	9	9	WM9832
GO:0042287	MHC protein binding	23.8701298701299	0.0410950308393766	0.705442476762837	0	9	9	WM9832
GO:0097718	disordered domain specific binding	23.8701298701299	0.0410950308393766	0.705442476762837	0	9	9	WM9832
GO:0005539	glycosaminoglycan binding	6.10377750103778	0.0419536274726797	0.705442476762837	0	9	9	WM9832
GO:1901681	sulfur compound binding	5.56969696969697	0.049468612352046	0.802098214565318	0	9	9	WM9832
GO:0032994	protein-lipid complex	17.5885167464115	0.0553772292282091	0.866940071365756	0	9	9	WM9832
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	5.00646918624447	0.0597937338145254	0.904878505059817	0	9	9	WM9832
GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	15.5433403805497	0.0624419585620766	0.91447255442525	0	9	9	WM9832
GO:0030135	coated vesicle	35.6460606060606	0.00103265025839483	0.258765836719754	0.3	3	0	WM9832
GO:0030139	endocytic vesicle	33.919261822376	0.00113993760669495	0.258765836719754	0.3	3	0	WM9832
GO:0042611	MHC protein complex	233.396825396825	0.00427872280467401	0.4856350383305	0.3	3	0	WM9832
GO:0044183	protein binding involved in protein folding	233.396825396825	0.00427872280467401	0.4856350383305	0.3	3	0	WM9832
GO:0042287	MHC protein binding	175.047619047619	0.00570224678300735	0.517764007897067	0.3	3	0	WM9832
GO:0031012	extracellular matrix	22.2338709677419	0.000148796645490945	0.0675536770528891	0.3	3	2	WM9832
GO:0005201	extracellular matrix structural constituent	46.5316455696203	0.000678739334553535	0.154073828943653	0.3	3	2	WM9832
GO:0030055	cell-substrate junction	8.01385888077859	0	0	0.3	3	5	WM9832
GO:0044445	cytosolic part	19.2839344262295	0	0	0.3	3	5	WM9832
GO:0005840	ribosome	20.0333973799127	0	0	0.3	3	5	WM9832
GO:0003735	structural constituent of ribosome	29.408	0	0	0.3	3	5	WM9832
GO:0005844	polysome	22.5595616438356	1.11022302462516e-15	1.00808250635964e-13	0.3	3	5	WM9832
