geneSet	description	enrichmentRatio	pValue	FDR	alpha	lin	tr	sample_id
GO:0045182	translation regulator activity	4.22407354208561	0.0813229726376516	0.723933913284193	0	6	6	WM9831
GO:0098631	cell adhesion mediator activity	4.22407354208561	0.0813229726376516	0.723933913284193	0	6	6	WM9831
GO:0019867	outer membrane	2.41961494158302	0.084147263224982	0.734670336618112	0	6	6	WM9831
GO:0061134	peptidase regulator activity	2.36227809462607	0.0899865856145035	0.763287768290057	0	6	6	WM9831
GO:0099568	cytoplasmic region	1.82102544142104	0.0907875319111522	0.763287768290057	0	6	6	WM9831
GO:0042383	sarcolemma	2.78977991398938	0.0930899341581415	0.768415092869022	0	6	6	WM9831
GO:0005539	glycosaminoglycan binding	2.27598483089544	0.0997241708956639	0.791562656763597	0	6	6	WM9831
GO:0005774	vacuolar membrane	1.88327712077872	0.10015789628369	0.791562656763597	0	6	6	WM9831
GO:0044306	neuron projection terminus	2.68942811852213	0.101124744696671	0.791562656763597	0	6	6	WM9831
GO:0005802	trans-Golgi network	2.19577391174494	0.109931823010837	0.837432450202211	0	6	6	WM9831
GO:0003713	transcription coactivator activity	1.97167989701781	0.110673892097208	0.837432450202211	0	6	6	WM9831
GO:0005543	phospholipid binding	1.81471120618726	0.114127400078187	0.849407207139292	0	6	6	WM9831
GO:1901681	sulfur compound binding	2.07683615819209	0.127470968504648	0.933416446792097	0	6	6	WM9831
GO:0005770	late endosome	2.05967222300042	0.130269124756938	0.938764803803968	0	6	6	WM9831
GO:0005201	extracellular matrix structural constituent	2.36601587642137	0.13399289081597	0.950512069225789	0	6	6	WM9831
GO:0005769	early endosome	1.83790810459477	0.137106141128634	0.957633662652302	0	6	6	WM9831
GO:0098685	Schaffer collateral - CA1 synapse	3.03927242662257	0.140553826322662	0.966839956825586	0	6	6	WM9831
GO:0016209	antioxidant activity	2.96690879741727	0.146068918157698	0.979870043564411	0	6	6	WM9831
GO:0036019	endolysosome	6.23050847457627	0.148922980189305	0.979870043564411	0	6	6	WM9831
GO:0030506	ankyrin binding	6.23050847457627	0.148922980189305	0.979870043564411	0	6	6	WM9831
GO:0008135	translation factor activity, RNA binding	2.86460159750633	0.154423965638262	0.996000539789002	0	6	6	WM9831
GO:0042827	platelet dense granule	5.93381759483455	0.155762198953787	0.996000539789002	0	6	6	WM9831
GO:0048770	pigment granule	56.0152380952381	0.000498063830964735	0.226120979257989	0	1	1	WM9831
GO:0005770	late endosome	24.304132231405	0.00261067690193917	0.592623656740191	0	1	1	WM9831
GO:0042827	platelet dense granule	140.038095238095	0.00712151203417255	0.648553049746332	0	1	1	WM9831
GO:0070325	lipoprotein particle receptor binding	113.107692307692	0.00881111496617126	0.648553049746332	0	1	1	WM9831
GO:0071814	protein-lipid complex binding	113.107692307692	0.00881111496617126	0.648553049746332	0	1	1	WM9831
GO:0010008	endosome membrane	12.7583514099783	0.00921055612593225	0.648553049746332	0	1	1	WM9831
GO:0043394	proteoglycan binding	84.0228571428571	0.0118466033779725	0.648553049746332	0	1	1	WM9831
GO:0031904	endosome lumen	81.6888888888889	0.0121834202695886	0.648553049746332	0	1	1	WM9831
GO:0032994	protein-lipid complex	77.3894736842105	0.0128567785192004	0.648553049746332	0	1	1	WM9831
GO:0048156	tau protein binding	65.3511111111111	0.0152106412619618	0.690563113293066	0	1	1	WM9831
GO:0046332	SMAD binding	36.76	0.0269126974158952	0.986331068712939	0	1	1	WM9831
GO:0043178	alcohol binding	35.8634146341463	0.0275780107450905	0.986331068712939	0	1	1	WM9831
GO:0016209	antioxidant activity	35.0095238095238	0.0282429601173309	0.986331068712939	0	1	1	WM9831
GO:0030055	cell-substrate junction	9.15203983477621	1.83130002273657e-08	8.31410210322403e-06	0	0	0	WM9831
GO:0042611	MHC protein complex	48.8504983388704	2.98660429869368e-05	0.00677959175803466	0	0	0	WM9831
GO:0098552	side of membrane	5.68737610598076	6.54285027414936e-05	0.00845156586722764	0	0	0	WM9831
GO:0031012	extracellular matrix	5.51537884471118	8.11363837193158e-05	0.00845156586722764	0	0	0	WM9831
GO:0005201	extracellular matrix structural constituent	10.8213129231675	9.30789192425951e-05	0.00845156586722764	0	0	0	WM9831
GO:0030139	endocytic vesicle	7.09938038142754	0.000180999574370899	0.0136956344607314	0	0	0	WM9831
GO:0005788	endoplasmic reticulum lumen	6.70497036023712	0.000246541719732041	0.0149455232448614	0	0	0	WM9831
GO:0005911	cell-cell junction	5.42783314876338	0.000263357237794915	0.0149455232448614	0	0	0	WM9831
GO:0033218	amide binding	5.81224059555966	0.000528254077151735	0.026647483447432	0	0	0	WM9831
GO:0030135	coated vesicle	6.21733615221987	0.00118767140966003	0.0539202819985653	0	0	0	WM9831
GO:0005581	collagen trimer	11.7914995990377	0.0020811779571257	0.0858958902304608	0	0	0	WM9831
GO:0031091	platelet alpha granule	11.2731919243547	0.0023660501501277	0.0877132533833102	0	0	0	WM9831
GO:0050839	cell adhesion molecule binding	4.29230320132334	0.00251161298234148	0.0877132533833102	0	0	0	WM9831
GO:0043292	contractile fiber	6.07917312661499	0.00412824625090247	0.133873128422123	0	0	0	WM9831
GO:0005770	late endosome	5.65212377474534	0.00534038567457695	0.146147278013473	0	0	0	WM9831
GO:0044445	cytosolic part	5.60579489134579	0.0054970722120502	0.146147278013473	0	0	0	WM9831
GO:0031252	cell leading edge	4.35055328717676	0.00555437148882398	0.146147278013473	0	0	0	WM9831
GO:0005774	vacuolar membrane	4.30671899712964	0.00579438547189981	0.146147278013473	0	0	0	WM9831
GO:0042383	sarcolemma	7.65567511280805	0.00699995127877751	0.165950264620212	0	0	0	WM9831
GO:0008307	structural constituent of muscle	15.5433403805497	0.00731058434450271	0.165950264620212	0	0	0	WM9831
GO:0019898	extrinsic component of membrane	4.76590227696297	0.00964833125408004	0.204216454830356	0	0	0	WM9831
GO:0031227	intrinsic component of endoplasmic reticulum membrane	6.66143159166415	0.0102352425252272	0.204216454830356	0	0	0	WM9831
GO:0003735	structural constituent of ribosome	6.57602862254025	0.0105991017191633	0.204216454830356	0	0	0	WM9831
GO:0003823	antigen binding	12.4346723044397	0.0112453994950636	0.204216454830356	0	0	0	WM9831
GO:0050840	extracellular matrix binding	12.4346723044397	0.0112453994950636	0.204216454830356	0	0	0	WM9831
GO:0005507	copper ion binding	11.9983680130559	0.0120415121582648	0.210263327686623	0	0	0	WM9831
GO:0005798	Golgi-associated vesicle	6.07018026696023	0.0131472697464319	0.2153376345213	0	0	0	WM9831
GO:0048306	calcium-dependent protein binding	11.3984496124031	0.0132807351687145	0.2153376345213	0	0	0	WM9831
GO:0098589	membrane region	4.22164800459374	0.014535654178407	0.227558172310233	0	0	0	WM9831
GO:0019843	rRNA binding	10.5216457960644	0.0154638075608391	0.234018954420698	0	0	0	WM9831
GO:0098978	glutamatergic synapse	3.90803986710963	0.0187705316235629	0.274897463132179	0	0	0	WM9831
GO:0104005	hijacked molecular function	9.11875968992248	0.0202551822355291	0.28737039796657	0	0	0	WM9831
GO:0038024	cargo receptor activity	8.23984309330345	0.0244772334907525	0.336747394084898	0	0	0	WM9831
GO:0005802	trans-Golgi network	4.51920909742854	0.0284903948842308	0.377944697125954	0	0	0	WM9831
GO:0005840	ribosome	4.47974002234183	0.0291367057255691	0.377944697125954	0	0	0	WM9831
GO:0005543	phospholipid binding	3.31993678031158	0.031743908872694	0.400325961894529	0	0	0	WM9831
GO:0003779	actin binding	3.26447244269301	0.033473017307317	0.410722969122214	0	0	0	WM9831
GO:0005200	structural constituent of cytoskeleton	6.77135620538798	0.0351471062569181	0.419915427385284	0	0	0	WM9831
GO:0010008	endosome membrane	2.96705846743682	0.0450023933873456	0.523874015329613	0	0	0	WM9831
GO:0002020	protease binding	5.51537884471118	0.0508972757259767	0.570413084214928	0	0	0	WM9831
GO:0015629	actin cytoskeleton	2.83778828524559	0.0515130758872512	0.570413084214928	0	0	0	WM9831
GO:0030506	ankyrin binding	17.0976744186047	0.0569265458954875	0.602187638153316	0	0	0	WM9831
GO:0034399	nuclear periphery	5.1421577198811	0.0576360785613146	0.602187638153316	0	0	0	WM9831
GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	16.2834994462901	0.0596882020196018	0.602187638153316	0	0	0	WM9831
GO:0044183	protein binding involved in protein folding	16.2834994462901	0.0596882020196018	0.602187638153316	0	0	0	WM9831
GO:0019838	growth factor binding	4.95584765756657	0.0615078184369743	0.607055425443181	0	0	0	WM9831
GO:0001968	fibronectin binding	13.1520572450805	0.0733784292121474	0.687983198871476	0	0	0	WM9831
GO:0050997	quaternary ammonium group binding	13.1520572450805	0.0733784292121474	0.687983198871476	0	0	0	WM9831
GO:0099572	postsynaptic specialization	3.0172366621067	0.0768090205725429	0.687983198871476	0	0	0	WM9831
GO:0098984	neuron to neuron synapse	3.00838846075155	0.0773378558623146	0.687983198871476	0	0	0	WM9831
GO:0043209	myelin sheath	4.328525169267	0.0778350669358285	0.687983198871476	0	0	0	WM9831
GO:0042287	MHC protein binding	12.2126245847176	0.0787998377562043	0.687983198871476	0	0	0	WM9831
GO:0050699	WW domain binding	11.0307576894224	0.0868739063863693	0.736270700524942	0	0	0	WM9831
GO:0005775	vacuolar lumen	4.02298221614227	0.0882182378273203	0.736270700524942	0	0	0	WM9831
GO:0017048	Rho GTPase binding	3.90803986710963	0.0926621016307336	0.736270700524942	0	0	0	WM9831
GO:0001772	immunological synapse	10.0574555403557	0.0948788396463244	0.736270700524942	0	0	0	WM9831
GO:0042169	SH2 domain binding	10.0574555403557	0.0948788396463244	0.736270700524942	0	0	0	WM9831
GO:0030133	transport vesicle	2.742942420097	0.0956827562356202	0.736270700524942	0	0	0	WM9831
GO:0033267	axon part	2.742942420097	0.0956827562356202	0.736270700524942	0	0	0	WM9831
GO:0042805	actinin binding	8.768038163387	0.108068328676986	0.805600441671995	0	0	0	WM9831
GO:0005516	calmodulin binding	3.56201550387597	0.108241469035224	0.805600441671995	0	0	0	WM9831
GO:0015026	coreceptor activity	7.95240670632774	0.118484583711372	0.867612919434886	0	0	0	WM9831
GO:0048156	tau protein binding	7.59896640826873	0.123648060270691	0.891051100998313	0	0	0	WM9831
GO:0035254	glutamate receptor binding	7.27560613557645	0.128781991113342	0.913547249460271	0	0	0	WM9831
GO:0016323	basolateral plasma membrane	3.16623600344531	0.131316681510606	0.91719651393562	0	0	0	WM9831
GO:0031300	intrinsic component of organelle membrane	3.01280606495236	0.142250982504022	0.97851433419433	0	0	0	WM9831
GO:0098687	chromosomal region	8.88459214501511	0	0	0	8	8	WM9831
GO:0000793	condensed chromosome	12.2454836643177	0	0	0	8	8	WM9831
GO:0005819	spindle	7.36480836236934	5.92859095149834e-14	8.97193430660082e-12	0	8	8	WM9831
GO:0030496	midbody	8.59883040935672	8.86127837773643e-10	1.00575509587308e-07	0	8	8	WM9831
GO:0005874	microtubule	5.22530206112296	1.38923450521133e-09	1.26142493073189e-07	0	8	8	WM9831
GO:0044815	DNA packaging complex	11.2030476190476	5.4467662269353e-07	4.12138644504771e-05	0	8	8	WM9831
GO:0042393	histone binding	6.01726190476191	2.21481187834272e-06	0.00014364637039537	0	8	8	WM9831
GO:0031491	nucleosome binding	10.8117647058824	3.64464877022908e-06	0.0002068338177105	0	8	8	WM9831
GO:0003697	single-stranded DNA binding	7.85260347129506	8.15023141509386e-06	0.000411133895828068	0	8	8	WM9831
GO:0005875	microtubule associated complex	6.38687258687259	1.18778446106527e-05	0.000539254145323631	0	8	8	WM9831
GO:0000790	nuclear chromatin	4.00402178466695	2.26774033611488e-05	0.000935958284178322	0	8	8	WM9831
GO:0005200	structural constituent of cytoskeleton	7.27920792079208	4.98166894327135e-05	0.00188473141687099	0	8	8	WM9831
GO:0031490	chromatin DNA binding	6.93584905660377	6.78543564356371e-05	0.00236968290936763	0	8	8	WM9831
GO:0043209	myelin sheath	5.31790235081374	0.000133997832138189	0.00434535827076697	0	8	8	WM9831
GO:0042826	histone deacetylase binding	5.72883116883117	0.000636790291796308	0.0192735194983682	0	8	8	WM9831
GO:0000792	heterochromatin	6.90977443609023	0.000782533466542112	0.0222043871131324	0	8	8	WM9831
GO:0032993	protein-DNA complex	4.51042944785276	0.000946498079515523	0.0252770663588263	0	8	8	WM9831
GO:0015631	tubulin binding	3.27191811303961	0.00100277010674654	0.0252920904701628	0	8	8	WM9831
GO:0005635	nuclear envelope	2.76998430141287	0.00135774834351166	0.0324430393660154	0	8	8	WM9831
GO:0005681	spliceosomal complex	4.17727272727273	0.00147696921623475	0.0335272012085288	0	8	8	WM9831
GO:0003774	motor activity	4.66793650793651	0.00184071665804675	0.0397945410834868	0	8	8	WM9831
GO:0003924	GTPase activity	3.22613359336909	0.00197002590598971	0.0406541709690605	0	8	8	WM9831
GO:0048770	pigment granule	5.00136054421769	0.00328430347703512	0.0648292947206063	0	8	8	WM9831
GO:0090734	site of DNA damage	6.36536796536797	0.00359368878241839	0.0675547931364035	0	8	8	WM9831
GO:0001882	nucleoside binding	2.73511904761905	0.00371997759561693	0.0675547931364035	0	8	8	WM9831
GO:0019001	guanyl nucleotide binding	2.69304029304029	0.00414801182499891	0.0724306680211348	0	8	8	WM9831
GO:0031983	vesicle lumen	2.80491733785502	0.00497111969685093	0.0811042063801373	0	8	8	WM9831
GO:0034708	methyltransferase complex	4.52709359605911	0.00502143175908687	0.0811042063801373	0	8	8	WM9831
GO:0097472	cyclin-dependent protein kinase activity	8.51583011583012	0.00518066516525106	0.0811042063801373	0	8	8	WM9831
GO:0120114	Sm-like protein family complex	5.60152380952381	0.00567544692129407	0.0858884300755836	0	8	8	WM9831
GO:0044450	microtubule organizing center part	3.54028892455859	0.00714104183146935	0.104581709402809	0	8	8	WM9831
GO:0004712	protein serine/threonine/tyrosine kinase activity	7.32757475083056	0.00789453119341832	0.111909533662919	0	8	8	WM9831
GO:0101002	ficolin-1-rich granule	3.44355971896955	0.00813439341602718	0.111909533662919	0	8	8	WM9831
GO:0005697	telomerase holoenzyme complex	10.5028571428571	0.0152860051516779	0.192773509412827	0	8	8	WM9831
GO:0036019	endolysosome	10.5028571428571	0.0152860051516779	0.192773509412827	0	8	8	WM9831
GO:0043073	germ cell nucleus	10.5028571428571	0.0152860051516779	0.192773509412827	0	8	8	WM9831
GO:0050839	cell adhesion molecule binding	2.19725044829647	0.0160760629327215	0.197257637066366	0	8	8	WM9831
GO:0045171	intercellular bridge	5.34043583535109	0.0186317237168724	0.222600067564739	0	8	8	WM9831
GO:0035327	transcriptionally active chromatin	8.75238095238095	0.0216622725842602	0.242501746507122	0	8	8	WM9831
GO:0000217	DNA secondary structure binding	8.75238095238095	0.0216622725842602	0.242501746507122	0	8	8	WM9831
GO:0004857	enzyme inhibitor activity	2.33396825396825	0.0218999374598943	0.242501746507122	0	8	8	WM9831
GO:0005775	vacuolar lumen	3.0890756302521	0.0233092747916895	0.250385041871459	0	8	8	WM9831
GO:0044389	ubiquitin-like protein ligase binding	2.46711409395973	0.0239806963047136	0.250385041871459	0	8	8	WM9831
GO:0016887	ATPase activity	2.15812133072407	0.0242663917232251	0.250385041871459	0	8	8	WM9831
GO:0032153	cell division site	4.56645962732919	0.0280469009404023	0.276810717977014	0	8	8	WM9831
GO:0003684	damaged DNA binding	4.56645962732919	0.0280469009404023	0.276810717977014	0	8	8	WM9831
GO:0042287	MHC protein binding	7.50204081632653	0.0289450655379624	0.279597016047552	0	8	8	WM9831
GO:0000803	sex chromosome	7.00190476190476	0.0329024647860389	0.308288410135063	0	8	8	WM9831
GO:0008022	protein C-terminus binding	2.80825057295646	0.0332734187150178	0.308288410135063	0	8	8	WM9831
GO:0061695	transferase complex, transferring phosphorus-containing groups	2.48098987626547	0.0346723480158113	0.311401905742615	0	8	8	WM9831
GO:0046982	protein heterodimerization activity	2.01978021978022	0.0349812713499413	0.311401905742615	0	8	8	WM9831
GO:0003725	double-stranded RNA binding	4.14586466165413	0.0358832581580434	0.313288446225994	0	8	8	WM9831
GO:0000791	euchromatin	6.36536796536797	0.0392078922614822	0.335856284654961	0	8	8	WM9831
GO:0044215	other organism	6.00163265306123	0.0436449498907394	0.360269222734467	0	8	8	WM9831
GO:0043394	proteoglycan binding	6.00163265306123	0.0436449498907394	0.360269222734467	0	8	8	WM9831
GO:0019207	kinase regulator activity	2.57422969187675	0.0455497092647247	0.360622430288866	0	8	8	WM9831
GO:0031904	endosome lumen	5.83492063492064	0.0459303209670602	0.360622430288866	0	8	8	WM9831
GO:0017053	transcriptional repressor complex	3.75102040816327	0.0460707069532031	0.360622430288866	0	8	8	WM9831
GO:0008536	Ran GTPase binding	5.52781954887218	0.050629588838415	0.388141052038718	0	8	8	WM9831
GO:0061134	peptidase regulator activity	2.48882870683819	0.0512961742782447	0.388141052038718	0	8	8	WM9831
GO:0030547	receptor inhibitor activity	5.38608058608059	0.0530414681607708	0.394767648278524	0	8	8	WM9831
GO:0019894	kinesin binding	5.12334494773519	0.0579847866814022	0.424366811060643	0	8	8	WM9831
GO:0140104	molecular carrier activity	5.00136054421769	0.0605142978302018	0.424366811060643	0	8	8	WM9831
GO:0032182	ubiquitin-like protein binding	3.35197568389058	0.0605858193706288	0.424366811060643	0	8	8	WM9831
GO:0005766	primary lysosome	2.71041474654378	0.0607573628170525	0.424366811060643	0	8	8	WM9831
GO:0001047	core promoter binding	4.66793650793651	0.0683229736031149	0.467134414370082	0	8	8	WM9831
GO:0070820	tertiary granule	2.57738825591586	0.0703484833741619	0.467134414370082	0	8	8	WM9831
GO:0019205	nucleobase-containing compound kinase activity	4.56645962732919	0.0709961995408275	0.467134414370082	0	8	8	WM9831
GO:1990841	promoter-specific chromatin binding	4.56645962732919	0.0709961995408275	0.467134414370082	0	8	8	WM9831
GO:0031519	PcG protein complex	4.4693009118541	0.0737031037240828	0.478017272724766	0	8	8	WM9831
GO:0005080	protein kinase C binding	4.2868804664723	0.0792144687500749	0.506526321303296	0	8	8	WM9831
GO:0072562	blood microparticle	2.91746031746032	0.084012794911134	0.529747345689651	0	8	8	WM9831
GO:0017048	Rho GTPase binding	2.40065306122449	0.0860989665909613	0.535464805921869	0	8	8	WM9831
GO:0050840	extracellular matrix binding	3.81922077922078	0.096468772545677	0.591848955888343	0	8	8	WM9831
GO:0140097	catalytic activity, acting on DNA	2.2832298136646	0.0989436007043376	0.59893859626359	0	8	8	WM9831
GO:0051082	unfolded protein binding	2.67021791767554	0.102764303097917	0.613881494821766	0	8	8	WM9831
GO:0000118	histone deacetylase complex	3.50095238095238	0.111578149905069	0.657876364375341	0	8	8	WM9831
GO:0000151	ubiquitin ligase complex	1.9236002093145	0.119651608022629	0.696433718490687	0	8	8	WM9831
GO:0043021	ribonucleoprotein complex binding	2.44252491694352	0.12511052597906	0.718989604993587	0	8	8	WM9831
GO:0035326	enhancer binding	2.38701298701299	0.131488309398895	0.746196155838728	0	8	8	WM9831
GO:0004674	protein serine/threonine kinase activity	1.63741648106904	0.137080688451422	0.76832879699933	0	8	8	WM9831
GO:0005657	replication fork	3.04430641821946	0.140143779929553	0.775918001073379	0	8	8	WM9831
GO:0000287	magnesium ion binding	1.99106296547055	0.142318993302496	0.778467746497989	0	8	8	WM9831
GO:0033267	axon part	1.68495034377387	0.147059596028852	0.788069783703368	0	8	8	WM9831
GO:0035770	ribonucleoprotein granule	1.96315086782377	0.147546104878384	0.788069783703368	0	8	8	WM9831
GO:0070491	repressing transcription factor binding	2.87749510763209	0.153301445632848	0.801190298724264	0	8	8	WM9831
GO:0140030	modification-dependent protein binding	2.21891348088531	0.153532061649804	0.801190298724264	0	8	8	WM9831
GO:0016528	sarcoplasm	2.72801484230056	0.166688562160461	0.859961445691467	0	8	8	WM9831
GO:0030506	ankyrin binding	5.25142857142857	0.174248195153137	0.888861579769936	0	8	8	WM9831
GO:0101031	chaperone complex	5.00136054421769	0.182121067168838	0.907614859035499	0	8	8	WM9831
GO:0003713	transcription coactivator activity	1.66184448462929	0.183548015059341	0.907614859035499	0	8	8	WM9831
GO:0016853	isomerase activity	2.00691537761601	0.188548635039867	0.907614859035499	0	8	8	WM9831
GO:0030742	GTP-dependent protein binding	4.77402597402597	0.189919408829014	0.907614859035499	0	8	8	WM9831
GO:0070034	telomerase RNA binding	4.77402597402597	0.189919408829014	0.907614859035499	0	8	8	WM9831
GO:0070840	dynein complex binding	4.77402597402597	0.189919408829014	0.907614859035499	0	8	8	WM9831
GO:0072341	modified amino acid binding	2.44252491694352	0.197468769155419	0.909175440913885	0	8	8	WM9831
GO:0016769	transferase activity, transferring nitrogenous groups	4.56645962732919	0.197643920664182	0.909175440913885	0	8	8	WM9831
GO:0019865	immunoglobulin binding	4.56645962732919	0.197643920664182	0.909175440913885	0	8	8	WM9831
GO:0030055	cell-substrate junction	1.5332638164755	0.19825631861338	0.909175440913885	0	8	8	WM9831
GO:0031970	organelle envelope lumen	2.41444991789819	0.200933409262136	0.912237678050097	0	8	8	WM9831
GO:0019208	phosphatase regulator activity	2.38701298701299	0.204405245652981	0.918811698281717	0	8	8	WM9831
GO:0008565	protein transporter activity	2.36019261637239	0.207883831362442	0.925286857240675	0	8	8	WM9831
GO:0008327	methyl-CpG binding	4.20114285714286	0.212874224356112	0.929277864016104	0	8	8	WM9831
GO:0045503	dynein light chain binding	4.20114285714286	0.212874224356112	0.929277864016104	0	8	8	WM9831
GO:0001968	fibronectin binding	4.03956043956044	0.220381384829588	0.952887130596504	0	8	8	WM9831
GO:0015605	organophosphate ester transmembrane transporter activity	3.88994708994709	0.227817452830941	0.975746448917426	0	8	8	WM9831
GO:0043425	bHLH transcription factor binding	3.75102040816327	0.235183096804755	0.979569962838154	0	8	8	WM9831
GO:0051019	mitogen-activated protein kinase binding	3.75102040816327	0.235183096804755	0.979569962838154	0	8	8	WM9831
GO:0097718	disordered domain specific binding	3.75102040816327	0.235183096804755	0.979569962838154	0	8	8	WM9831
GO:0051087	chaperone binding	2.10057142857143	0.246473440871754	0.994442218500857	0	8	8	WM9831
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	1.41930501930502	0.248734117778948	0.994442218500857	0	8	8	WM9831
GO:0019239	deaminase activity	3.50095238095238	0.249705755306383	0.994442218500857	0	8	8	WM9831
GO:0030332	cyclin binding	3.50095238095238	0.249705755306383	0.994442218500857	0	8	8	WM9831
GO:0045505	dynein intermediate chain binding	3.50095238095238	0.249705755306383	0.994442218500857	0	8	8	WM9831
GO:0048770	pigment granule	93.3587301587302	0.000150823595206351	0.0684739122236833	0	9	9	WM9831
GO:0070325	lipoprotein particle receptor binding	188.512820512821	0.00529566418477279	0.692631973010136	0	9	9	WM9831
GO:0071814	protein-lipid complex binding	188.512820512821	0.00529566418477279	0.692631973010136	0	9	9	WM9831
