geneSet	description	enrichmentRatio	pValue	FDR	alpha	lin	tr	sample_id
GO:0003735	structural constituent of ribosome	47.1282051282051	3.04346485791029e-08	1.38173304549127e-05	0.2	4	2	MDA1
GO:0005840	ribosome	32.1048034934498	2.07429355247868e-07	4.30416510173911e-05	0.2	4	2	MDA1
GO:0044445	cytosolic part	30.1311475409836	2.84416196150161e-07	4.30416510173911e-05	0.2	4	2	MDA1
GO:0005840	ribosome	42.806404657933	8.38942464165271e-07	0.000380879878731033	0.2	4	9	MDA1
GO:0003735	structural constituent of ribosome	47.1282051282051	2.28867587654946e-05	0.00519529423976728	0.2	4	9	MDA1
GO:0044215	other organism	140.038095238095	8.20721575598427e-05	0.00987446775295947	0.2	4	9	MDA1
GO:0044445	cytosolic part	30.1311475409836	8.69997158851055e-05	0.00987446775295947	0.2	4	9	MDA1
GO:0005844	polysome	67.1415525114155	0.000360003099500683	0.0308104404258093	0.2	4	9	MDA1
GO:0030055	cell-substrate junction	17.8880778588808	0.000407186437345497	0.0308104404258093	0.2	4	9	MDA1
GO:0003729	mRNA binding	21.035765379113	0.00359613812946735	0.233235244396883	0.2	4	9	MDA1
GO:0043073	germ cell nucleus	122.533333333333	0.00813472227429002	0.424497289697117	0.2	4	9	MDA1
GO:0070840	dynein complex binding	111.393939393939	0.00894515245504557	0.424497289697117	0.2	4	9	MDA1
GO:0097386	glial cell projection	106.550724637681	0.00935016056601579	0.424497289697117	0.2	4	9	MDA1
GO:0045505	dynein intermediate chain binding	81.6888888888889	0.0121813572349413	0.454175786224314	0.2	4	9	MDA1
GO:0031369	translation initiation factor binding	79.0537634408602	0.01258526290869	0.454175786224314	0.2	4	9	MDA1
GO:0046982	protein heterodimerization activity	10.4729344729345	0.0139270900659849	0.454175786224314	0.2	4	9	MDA1
GO:0050839	cell adhesion molecule binding	10.2538354253835	0.0145025945109041	0.454175786224314	0.2	4	9	MDA1
GO:0061980	regulatory RNA binding	66.2342342342342	0.0150058079149003	0.454175786224314	0.2	4	9	MDA1
GO:0140104	molecular carrier activity	58.3492063492064	0.0170191496162265	0.482918370360428	0.2	4	9	MDA1
GO:0015030	Cajal body	44.5575757575758	0.0222377945806426	0.593879925859513	0.2	4	9	MDA1
GO:0045182	translation regulator activity	41.5367231638418	0.0238388786148169	0.601269493951494	0.2	4	9	MDA1
GO:0003725	double-stranded RNA binding	32.2456140350877	0.0306191336499572	0.731636140898976	0.2	4	9	MDA1
GO:0003727	single-stranded RNA binding	27.8484848484848	0.0353815290994262	0.803160710556974	0.2	4	9	MDA1
GO:0048770	pigment granule	23.3396825396825	0.0420948682040563	0.910050960221026	0.2	4	9	MDA1
GO:0044325	ion channel binding	19.9241192411924	0.0491606263515632	0.980566904872351	0.2	4	9	MDA1
GO:0043021	ribonucleoprotein complex binding	18.9974160206718	0.0515062049326763	0.980566904872351	0.2	4	9	MDA1
GO:0044306	neuron projection terminus	17.6306954436451	0.0554047869109767	0.980566904872351	0.2	4	9	MDA1
GO:0140030	modification-dependent protein binding	17.2582159624413	0.0565717541014766	0.980566904872351	0.2	4	9	MDA1
GO:0055037	recycling endosome	14.9430894308943	0.0650928600818344	0.980566904872351	0.2	4	9	MDA1
GO:0030427	site of polarized growth	14.7630522088353	0.0658643151421507	0.980566904872351	0.2	4	9	MDA1
GO:0044309	neuron spine	14.6746506986028	0.0662498436955384	0.980566904872351	0.2	4	9	MDA1
GO:0030496	midbody	14.3313840155945	0.0677906322487903	0.980566904872351	0.2	4	9	MDA1
GO:0005681	spliceosomal complex	13.9242424242424	0.069713637939979	0.980566904872351	0.2	4	9	MDA1
GO:0031514	motile cilium	13.7677902621723	0.0704819140407242	0.980566904872351	0.2	4	9	MDA1
GO:0044450	microtubule organizing center part	13.7677902621723	0.0704819140407242	0.980566904872351	0.2	4	9	MDA1
GO:0051427	hormone receptor binding	13.3188405797101	0.0727835706705845	0.980566904872351	0.2	4	9	MDA1
GO:0097223	sperm part	12.9664902998236	0.0746979879897461	0.980566904872351	0.2	4	9	MDA1
GO:0042393	histone binding	12.7638888888889	0.0758450564726473	0.980566904872351	0.2	4	9	MDA1
GO:0098858	actin-based cell projection	12.4399323181049	0.0777542039105829	0.980566904872351	0.2	4	9	MDA1
GO:0005840	ribosome	2.97584631311834	0	0	0.2	8	10	MDA1
GO:0003735	structural constituent of ribosome	3.41630482806953	0	0	0.2	8	10	MDA1
GO:0030055	cell-substrate junction	1.97693552094583	5.1908921605559e-11	7.85555013630794e-09	0.2	8	10	MDA1
GO:0044445	cytosolic part	2.22000136368507	7.69890373675253e-10	8.73825574121412e-08	0.2	8	10	MDA1
GO:0050839	cell adhesion molecule binding	1.79122258767841	4.55527704446013e-09	3.82468367865485e-07	0.2	8	10	MDA1
GO:0016607	nuclear speck	1.893349095315	5.05464803346456e-09	3.82468367865485e-07	0.2	8	10	MDA1
GO:0048770	pigment granule	2.74584500466853	3.28122171655565e-08	2.12810665616609e-06	0.2	8	10	MDA1
GO:0003729	mRNA binding	2.09982684711289	4.18895540477138e-08	2.37723219220776e-06	0.2	8	10	MDA1
GO:0098798	mitochondrial protein complex	1.97070215646067	1.57773476949785e-07	7.95879539280027e-06	0.2	8	10	MDA1
GO:0005819	spindle	1.83792009043085	3.28080856815127e-07	1.48948708994068e-05	0.2	8	10	MDA1
GO:0008135	translation factor activity, RNA binding	2.61099159273602	2.67407240817086e-06	0.000110366261209961	0.2	8	10	MDA1
GO:0005759	mitochondrial matrix	1.62632693113977	3.01016906534279e-06	0.000113884729638802	0.2	8	10	MDA1
GO:0005681	spliceosomal complex	2.03527251120834	6.07473490155108e-06	0.000212148434254169	0.2	8	10	MDA1
GO:0031227	intrinsic component of endoplasmic reticulum membrane	2.09909638786644	8.05002104997676e-06	0.000249933041377896	0.2	8	10	MDA1
GO:0098687	chromosomal region	1.71568178676762	8.25769960499656e-06	0.000249933041377896	0.2	8	10	MDA1
GO:0070034	telomerase RNA binding	4.36838978015449	9.05551010366157e-06	0.000256950099191397	0.2	8	10	MDA1
GO:0043209	myelin sheath	2.04595470716096	1.49639844707616e-05	0.000380449837042736	0.2	8	10	MDA1
GO:0031983	vesicle lumen	1.68513552350173	1.50839142439851e-05	0.000380449837042736	0.2	8	10	MDA1
GO:0005635	nuclear envelope	1.55533877886819	3.13671497883528e-05	0.000749509789679587	0.2	8	10	MDA1
GO:0043021	ribonucleoprotein complex binding	2.09953617340758	4.22672795528101e-05	0.000922694858060535	0.2	8	10	MDA1
GO:1905368	peptidase complex	2.35598549940916	4.26797181041216e-05	0.000922694858060535	0.2	8	10	MDA1
GO:0016853	isomerase activity	1.9476897108969	7.45629466146758e-05	0.00153870808013922	0.2	8	10	MDA1
GO:0003714	transcription corepressor activity	1.74735591206179	8.93609963688036e-05	0.00176390836310595	0.2	8	10	MDA1
GO:0044389	ubiquitin-like protein ligase binding	1.64181092408491	0.000119251821959487	0.0022558469654003	0.2	8	10	MDA1
GO:0005844	polysome	2.39363823570109	0.000142878530752677	0.00259467411846861	0.2	8	10	MDA1
GO:0005743	mitochondrial inner membrane	1.49773363891011	0.000157488344826096	0.0027499887904249	0.2	8	10	MDA1
GO:0030496	midbody	1.83932201269663	0.000201997017590827	0.00339654244393465	0.2	8	10	MDA1
GO:0120114	Sm-like protein family complex	2.32980788274906	0.000213346969185735	0.00345859724507501	0.2	8	10	MDA1
GO:0034708	methyltransferase complex	2.03356075972709	0.000226627655563805	0.00345859724507501	0.2	8	10	MDA1
GO:0000049	tRNA binding	2.51737716144496	0.000228541668176763	0.00345859724507501	0.2	8	10	MDA1
GO:0000803	sex chromosome	3.20348583877996	0.000293818089974196	0.00425625823573242	0.2	8	10	MDA1
GO:0051082	unfolded protein binding	1.99909362820629	0.000304563165836713	0.00425625823573242	0.2	8	10	MDA1
GO:0061695	transferase complex, transferring phosphorus-containing groups	1.65104495627886	0.000309375598632533	0.00425625823573242	0.2	8	10	MDA1
GO:0101002	ficolin-1-rich granule	1.76645269798597	0.000384849166270129	0.00513886827901879	0.2	8	10	MDA1
GO:0000151	ubiquitin ligase complex	1.60014277661337	0.000501880956458534	0.00651011297806212	0.2	8	10	MDA1
GO:1902493	acetyltransferase complex	2.08922989485649	0.00056248179000673	0.00709352035175154	0.2	8	10	MDA1
GO:0010008	endosome membrane	1.44033676048478	0.000634913188868547	0.00779055642557622	0.2	8	10	MDA1
GO:0003725	double-stranded RNA binding	2.18419489007724	0.000731492642050191	0.00873941209186281	0.2	8	10	MDA1
GO:0031252	cell leading edge	1.46724542234196	0.000858924399250727	0.00999876095538025	0.2	8	10	MDA1
GO:0034399	nuclear periphery	1.83932201269663	0.000980898733179636	0.0111332006215889	0.2	8	10	MDA1
GO:0008022	protein C-terminus binding	1.68194686722526	0.00117281270855574	0.0129867553581538	0.2	8	10	MDA1
GO:0099568	cytoplasmic region	1.40445099403714	0.00122857350207539	0.0131168963792744	0.2	8	10	MDA1
GO:0001882	nucleoside binding	1.45612992671816	0.00124234921653921	0.0131168963792744	0.2	8	10	MDA1
GO:0047485	protein N-terminus binding	1.93217240276064	0.00134831247665657	0.0139121332818655	0.2	8	10	MDA1
GO:0000793	condensed chromosome	1.60631373081914	0.0014233087495612	0.0141113888490596	0.2	8	10	MDA1
GO:0003924	GTPase activity	1.52073637397869	0.00144859382889906	0.0141113888490596	0.2	8	10	MDA1
GO:0019205	nucleobase-containing compound kinase activity	2.46908987573949	0.00148170723321361	0.0141113888490596	0.2	8	10	MDA1
GO:0101031	chaperone complex	3.3282969753558	0.00149195300606797	0.0141113888490596	0.2	8	10	MDA1
GO:0004386	helicase activity	1.74735591206179	0.00156787597491115	0.0145268508695849	0.2	8	10	MDA1
GO:0051427	hormone receptor binding	1.66188741636312	0.00168868498864194	0.0153332596968688	0.2	8	10	MDA1
GO:0044452	nucleolar part	1.66882306208149	0.00181385511668997	0.0157491610059316	0.2	8	10	MDA1
GO:0051087	chaperone binding	1.92209150326797	0.00182144789129179	0.0157491610059316	0.2	8	10	MDA1
GO:0019001	guanyl nucleotide binding	1.43372792784557	0.00183855844342373	0.0157491610059316	0.2	8	10	MDA1
GO:0005791	rough endoplasmic reticulum	1.98563171825204	0.0019104638411882	0.0160620478499897	0.2	8	10	MDA1
GO:0015002	heme-copper terminal oxidase activity	2.91225985343632	0.00225955068979289	0.0186515638757449	0.2	8	10	MDA1
GO:0008234	cysteine-type peptidase activity	1.61294391882627	0.00249781283022665	0.0202501254450518	0.2	8	10	MDA1
GO:0090734	site of DNA damage	2.11800716613551	0.00262165708907458	0.0207649368888385	0.2	8	10	MDA1
GO:0005766	primary lysosome	1.69098959231787	0.00265278929416879	0.0207649368888385	0.2	8	10	MDA1
GO:0044325	ion channel binding	1.77576820331483	0.00294975895509653	0.0223005019320285	0.2	8	10	MDA1
GO:0016675	oxidoreductase activity, acting on a heme group of donors	2.80825057295646	0.0029963229468144	0.0223005019320285	0.2	8	10	MDA1
GO:0097718	disordered domain specific binding	2.80825057295646	0.0029963229468144	0.0223005019320285	0.2	8	10	MDA1
GO:0000790	nuclear chromatin	1.43477904802728	0.0033639988053954	0.024633152542734	0.2	8	10	MDA1
GO:0070469	respiratory chain	1.83472370766488	0.00411387009923581	0.0296154512726621	0.2	8	10	MDA1
GO:0044455	mitochondrial membrane part	1.52607503236838	0.004174865377644	0.0296154512726621	0.2	8	10	MDA1
GO:0003697	single-stranded DNA binding	1.79634719931586	0.00440452551641313	0.0303355845855794	0.2	8	10	MDA1
GO:0003713	transcription coactivator activity	1.43769790232932	0.00441001890451154	0.0303355845855794	0.2	8	10	MDA1
GO:0070063	RNA polymerase binding	2.10887782490217	0.00492919479390874	0.033400812484098	0.2	8	10	MDA1
GO:0005697	telomerase holoenzyme complex	3.05787284610814	0.00511122437572964	0.0341249392144302	0.2	8	10	MDA1
GO:0019843	rRNA binding	2.01617989853284	0.00576818034999427	0.0375994468677548	0.2	8	10	MDA1
GO:0045182	translation regulator activity	2.07313413295467	0.00579727154348642	0.0375994468677548	0.2	8	10	MDA1
GO:0042393	histone binding	1.54713804713805	0.00632684428426933	0.0404561592261729	0.2	8	10	MDA1
GO:0005905	clathrin-coated pit	1.95599542394977	0.00773438899659396	0.0487696195063008	0.2	8	10	MDA1
GO:0005874	microtubule	1.34746351427651	0.00875059791915467	0.0536874031099437	0.2	8	10	MDA1
GO:0042162	telomeric DNA binding	2.29915251587078	0.00875081019853707	0.0536874031099437	0.2	8	10	MDA1
GO:0031491	nucleosome binding	1.92723078536227	0.00890013572497606	0.0538754882551884	0.2	8	10	MDA1
GO:0036002	pre-mRNA binding	2.38275806190245	0.00989645126511807	0.0589631132575327	0.2	8	10	MDA1
GO:0005774	vacuolar membrane	1.34242708609281	0.0100003518079956	0.0589631132575327	0.2	8	10	MDA1
GO:0032153	cell division site	1.89929990441499	0.0102008142181496	0.059373969936409	0.2	8	10	MDA1
GO:0048156	tau protein binding	2.1356572258533	0.0109149895742531	0.0627266489457076	0.2	8	10	MDA1
GO:0044322	endoplasmic reticulum quality control compartment	2.65901986618099	0.01189881230151	0.0675257598110694	0.2	8	10	MDA1
GO:0032947	protein-containing complex scaffold activity	1.74735591206179	0.012517438242696	0.0701594686689382	0.2	8	10	MDA1
GO:0002039	p53 binding	1.88176790529732	0.0138853963681458	0.0768776823309535	0.2	8	10	MDA1
GO:0001098	basal transcription machinery binding	1.97813876837184	0.0148906986986335	0.0809039573729204	0.2	8	10	MDA1
GO:0031519	PcG protein complex	2.04477819496593	0.0151472166887626	0.0809039573729204	0.2	8	10	MDA1
GO:0035254	glutamate receptor binding	2.04477819496593	0.0151472166887626	0.0809039573729204	0.2	8	10	MDA1
GO:0046982	protein heterodimerization activity	1.28811493517376	0.0160439575098406	0.0846971710403211	0.2	8	10	MDA1
GO:0005484	SNAP receptor activity	2.32980788274906	0.0168604218703318	0.0874715887136132	0.2	8	10	MDA1
GO:0101005	ubiquitinyl hydrolase activity	1.60174291938998	0.0169548453894228	0.0874715887136132	0.2	8	10	MDA1
GO:0051117	ATPase binding	1.74735591206179	0.0178845400293226	0.0912312491383423	0.2	8	10	MDA1
GO:0044450	microtubule organizing center part	1.47249093713073	0.0191241727676865	0.096470827072552	0.2	8	10	MDA1
GO:0140098	catalytic activity, acting on RNA	1.32299804770393	0.0201194126441477	0.100022859002205	0.2	8	10	MDA1
GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	1.57548483874424	0.020268949401328	0.100022859002205	0.2	8	10	MDA1
GO:0030515	snoRNA binding	2.25465278975715	0.020506213175871	0.10010559980479	0.2	8	10	MDA1
GO:0035145	exon-exon junction complex	2.62103386809269	0.020956597301226	0.101215906114432	0.2	8	10	MDA1
GO:0042581	specific granule	1.47433155080214	0.0248537433586314	0.117560697473232	0.2	8	10	MDA1
GO:0016776	phosphotransferase activity, phosphate group as acceptor	2.0692372642837	0.0248586496859697	0.117560697473232	0.2	8	10	MDA1
GO:0008023	transcription elongation factor complex	1.83932201269663	0.0257930289039984	0.120722011571291	0.2	8	10	MDA1
GO:0009055	electron transfer activity	1.57419451537099	0.0262029528987815	0.121389189959661	0.2	8	10	MDA1
GO:0051787	misfolded protein binding	2.49622273151685	0.0265708921974921	0.121850354117792	0.2	8	10	MDA1
GO:0030964	NADH dehydrogenase complex	1.88440343457645	0.0271440475500866	0.123233975877393	0.2	8	10	MDA1
GO:0001047	core promoter binding	1.94150656895755	0.0283084133940841	0.127247719613012	0.2	8	10	MDA1
GO:0019867	outer membrane	1.39958119169998	0.0287113244892296	0.127793542334414	0.2	8	10	MDA1
GO:0017069	snRNA binding	2.01617989853284	0.0291394293931986	0.128439814995264	0.2	8	10	MDA1
GO:0035770	ribonucleoprotein granule	1.38808647219862	0.0297530353192526	0.12988344264366	0.2	8	10	MDA1
GO:0030133	transport vesicle	1.28482052357485	0.0303152462348737	0.131077350386978	0.2	8	10	MDA1
GO:0016651	oxidoreductase activity, acting on NAD(P)H	1.56602652496104	0.031166592928501	0.131788583402305	0.2	8	10	MDA1
GO:0030135	coated vesicle	1.33434451466537	0.0312793228495641	0.131788583402305	0.2	8	10	MDA1
GO:0019902	phosphatase binding	1.42340790589303	0.0315713129826376	0.131788583402305	0.2	8	10	MDA1
GO:0015631	tubulin binding	1.30643432677517	0.0316408713454874	0.131788583402305	0.2	8	10	MDA1
GO:0055037	recycling endosome	1.43837224468501	0.0329574809145006	0.135090739903054	0.2	8	10	MDA1
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	1.77697211396115	0.0330287932362093	0.135090739903054	0.2	8	10	MDA1
GO:0060090	molecular adaptor activity	1.39608333180195	0.0341866767140497	0.138294316896638	0.2	8	10	MDA1
GO:0051019	mitogen-activated protein kinase binding	2.18419489007724	0.0346639160494104	0.138294316896638	0.2	8	10	MDA1
GO:0070069	cytochrome complex	2.05571283771976	0.0347258857405656	0.138294316896638	0.2	8	10	MDA1
GO:0016779	nucleotidyltransferase activity	1.48999341338603	0.0359346773231848	0.141863856562834	0.2	8	10	MDA1
GO:0031970	organelle envelope lumen	1.60676405706832	0.0368362776905029	0.143519302654483	0.2	8	10	MDA1
GO:0032182	ubiquitin-like protein binding	1.58005587792822	0.0370609113998788	0.143519302654483	0.2	8	10	MDA1
GO:0031201	SNARE complex	1.85888926815085	0.037302373817685	0.143519302654483	0.2	8	10	MDA1
GO:0099023	tethering complex	1.6951960340898	0.0385400474319497	0.146625752226152	0.2	8	10	MDA1
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	1.47853192559075	0.0387557054342251	0.146625752226152	0.2	8	10	MDA1
GO:0030139	endocytic vesicle	1.29993605914632	0.0430446559595441	0.161506395087876	0.2	8	10	MDA1
GO:0016887	ATPase activity	1.23671308844556	0.044636163973105	0.166105069211391	0.2	8	10	MDA1
GO:0005798	Golgi-associated vesicle	1.39581685283043	0.0457266852248337	0.168559134866642	0.2	8	10	MDA1
GO:0140097	catalytic activity, acting on DNA	1.37699243070087	0.0460381778049859	0.168559134866642	0.2	8	10	MDA1
GO:0001085	RNA polymerase II transcription factor binding	1.43532807062219	0.0471855290940656	0.171100627752765	0.2	8	10	MDA1
GO:0005657	replication fork	1.64605991715966	0.0474860773058333	0.171100627752765	0.2	8	10	MDA1
GO:0000792	heterochromatin	1.60940676110955	0.0480947913804142	0.171929411706362	0.2	8	10	MDA1
GO:0005775	vacuolar lumen	1.38760616546084	0.0486651922207062	0.172609353657817	0.2	8	10	MDA1
GO:0030667	secretory granule membrane	1.28218949178596	0.0519231861043223	0.182737414661724	0.2	8	10	MDA1
GO:0097472	cyclin-dependent protein kinase activity	1.88903341844518	0.0544494973778242	0.190154398534863	0.2	8	10	MDA1
GO:0031490	chromatin DNA binding	1.48360407627888	0.055820108004814	0.193452893390729	0.2	8	10	MDA1
GO:0070001	aspartic-type peptidase activity	2.09682709447415	0.0585233657487023	0.199771489097074	0.2	8	10	MDA1
GO:0140223	general transcription initiation factor activity	2.09682709447415	0.0585233657487023	0.199771489097074	0.2	8	10	MDA1
GO:0031072	heat shock protein binding	1.45612992671816	0.0591110112499584	0.200271635130456	0.2	8	10	MDA1
GO:0005770	late endosome	1.29968621558315	0.0599486369232078	0.200532550356681	0.2	8	10	MDA1
GO:0030427	site of polarized growth	1.36841125643394	0.0600714247764507	0.200532550356681	0.2	8	10	MDA1
GO:0019207	kinase regulator activity	1.32764787436068	0.0607863547405566	0.201437993081845	0.2	8	10	MDA1
GO:0019787	ubiquitin-like protein transferase activity	1.21810868869692	0.0641274350869412	0.210969967604864	0.2	8	10	MDA1
GO:0005788	endoplasmic reticulum lumen	1.2562689563843	0.0653466402455096	0.213434350154398	0.2	8	10	MDA1
GO:0000407	phagophore assembly site	1.91117052881759	0.0660852802942825	0.21430512324003	0.2	8	10	MDA1
GO:0015629	actin cytoskeleton	1.19632251240745	0.0690136719597732	0.220537955008103	0.2	8	10	MDA1
GO:0030684	preribosome	1.55586485320571	0.0694645981633451	0.220537955008103	0.2	8	10	MDA1
GO:0070491	repressing transcription factor binding	1.55586485320571	0.0694645981633451	0.220537955008103	0.2	8	10	MDA1
GO:0071782	endoplasmic reticulum tubular network	2.18419489007724	0.0700866963815429	0.220967778869586	0.2	8	10	MDA1
GO:1904949	ATPase complex	1.45612992671816	0.0712973707130535	0.223234526232595	0.2	8	10	MDA1
GO:0060589	nucleoside-triphosphatase regulator activity	1.23017873119293	0.0727689516513662	0.226281534587125	0.2	8	10	MDA1
GO:0003727	single-stranded RNA binding	1.48922378868903	0.0739769827644179	0.226929393074633	0.2	8	10	MDA1
GO:0019208	phosphatase regulator activity	1.48922378868903	0.0739769827644179	0.226929393074633	0.2	8	10	MDA1
GO:0042826	histone deacetylase binding	1.42965483714147	0.0749171367106949	0.228271007158762	0.2	8	10	MDA1
GO:0019213	deacetylase activity	1.60174291938998	0.0762402806292122	0.230753916037749	0.2	8	10	MDA1
GO:1903293	phosphatase complex	1.67300034133576	0.0825238037620237	0.248117926542773	0.2	8	10	MDA1
GO:0044183	protein binding involved in protein folding	2.08018560959737	0.0836853851890589	0.24832133905773	0.2	8	10	MDA1
GO:0070003	threonine-type peptidase activity	2.08018560959737	0.0836853851890589	0.24832133905773	0.2	8	10	MDA1
GO:0140030	modification-dependent protein binding	1.35358556568167	0.0862102451979445	0.253655425965741	0.2	8	10	MDA1
GO:0000287	magnesium ion binding	1.28360268421601	0.0866004207592287	0.253655425965741	0.2	8	10	MDA1
GO:0031300	intrinsic component of organelle membrane	1.27010451757796	0.0885009302387851	0.25756039954108	0.2	8	10	MDA1
GO:0003684	damaged DNA binding	1.519439923532	0.0910306123111755	0.26323501903996	0.2	8	10	MDA1
GO:0051540	metal cluster binding	1.55007379295804	0.0919319698123701	0.264158951233013	0.2	8	10	MDA1
GO:0071889	14-3-3 protein binding	1.87216704863764	0.093023976812651	0.265615631905305	0.2	8	10	MDA1
GO:0003779	actin binding	1.18853564424251	0.0939146452459687	0.266482805885436	0.2	8	10	MDA1
GO:0005811	lipid droplet	1.47504070498723	0.0972144894108712	0.272530982870572	0.2	8	10	MDA1
GO:0016605	PML body	1.41200477742367	0.0972467383811292	0.272530982870572	0.2	8	10	MDA1
GO:0016592	mediator complex	1.74735591206179	0.0981483597958767	0.272854044197603	0.2	8	10	MDA1
GO:0005158	insulin receptor binding	1.98563171825204	0.0985640159656538	0.272854044197603	0.2	8	10	MDA1
GO:1990204	oxidoreductase complex	1.38808647219862	0.10100361984505	0.277912990361531	0.2	8	10	MDA1
GO:0051959	dynein light intermediate chain binding	1.80760956420186	0.106508679963516	0.291294823514676	0.2	8	10	MDA1
GO:0005200	structural constituent of cytoskeleton	1.38404428678162	0.111245438173688	0.302427718148829	0.2	8	10	MDA1
GO:0070888	E-box binding	1.57262032085562	0.111994704400782	0.30265235594021	0.2	8	10	MDA1
GO:0002020	protease binding	1.33870009391831	0.11376544814271	0.305618422821245	0.2	8	10	MDA1
GO:0140103	catalytic activity, acting on a glycoprotein	1.89929990441499	0.114670653426545	0.30623809797442	0.2	8	10	MDA1
GO:0030332	cyclin binding	1.74735591206179	0.120940681596376	0.321093973361139	0.2	8	10	MDA1
GO:0005769	early endosome	1.18552171024842	0.125015983482027	0.329984049423489	0.2	8	10	MDA1
GO:0005776	autophagosome	1.38994220277643	0.126744274966065	0.332612143552564	0.2	8	10	MDA1
GO:0031369	translation initiation factor binding	1.69098959231787	0.136279871337874	0.35558081372066	0.2	8	10	MDA1
GO:0008536	Ran GTPase binding	1.60940676110955	0.137315413525043	0.355689025795283	0.2	8	10	MDA1
GO:0016829	lyase activity	1.24811136575842	0.137888256695969	0.355689025795283	0.2	8	10	MDA1
GO:0048306	calcium-dependent protein binding	1.45612992671816	0.142931798583474	0.366616025745182	0.2	8	10	MDA1
GO:1990841	promoter-specific chromatin binding	1.519439923532	0.149643377273693	0.379529865883296	0.2	8	10	MDA1
GO:0072509	divalent inorganic cation transmembrane transporter activity	1.74735591206179	0.150293718031643	0.379529865883296	0.2	8	10	MDA1
GO:0048037	cofactor binding	1.13649165012149	0.150474396165183	0.379529865883296	0.2	8	10	MDA1
