geneSet	description	enrichmentRatio	pValue	FDR	alpha	lin	tr	sample_id
GO:0000217	DNA secondary structure binding	9.88172043010753	0.0965102118717471	0.999636020051584	0	1	1	NJ
GO:0098798	mitochondrial protein complex	2.67475139461557	0.101927301602085	0.999636020051584	0	1	1	NJ
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	2.66473359913012	0.102789287755321	0.999636020051584	0	1	1	NJ
GO:0016779	nucleotidyltransferase activity	3.67691922980745	0.102857275620503	0.999636020051584	0	1	1	NJ
GO:0070325	lipoprotein particle receptor binding	9.12158808933003	0.104126012438077	0.999636020051584	0	1	1	NJ
GO:0071814	protein-lipid complex binding	9.12158808933003	0.104126012438077	0.999636020051584	0	1	1	NJ
GO:0070851	growth factor receptor binding	3.59335288367546	0.106873579970051	0.999636020051584	0	1	1	NJ
GO:0043425	bHLH transcription factor binding	8.47004608294931	0.111678643844149	0.999636020051584	0	1	1	NJ
GO:0051019	mitogen-activated protein kinase binding	8.47004608294931	0.111678643844149	0.999636020051584	0	1	1	NJ
GO:0097718	disordered domain specific binding	8.47004608294931	0.111678643844149	0.999636020051584	0	1	1	NJ
GO:0019842	vitamin binding	3.4876660341556	0.112293914146764	0.999636020051584	0	1	1	NJ
GO:0005874	microtubule	6.09618573797678	1.39556099094662e-05	0.00633584689889766	0	6	6	NJ
GO:0015631	tubulin binding	5.93792546440522	0.000162495024980558	0.0260848287951606	0	6	6	NJ
GO:0005875	microtubule associated complex	9.1991991991992	0.000205280368884342	0.0260848287951606	0	6	6	NJ
GO:0043178	alcohol binding	13.2827461607949	0.000229822280133574	0.0260848287951606	0	6	6	NJ
GO:0043025	neuronal cell body	4.48224356043286	0.000367249786305868	0.0333462805965728	0	6	6	NJ
GO:0019840	isoprenoid binding	18.5656565656566	0.000557439435280971	0.038636071623109	0	6	6	NJ
GO:0001047	core promoter binding	18.1530864197531	0.000595710355422385	0.038636071623109	0	6	6	NJ
GO:0005635	nuclear envelope	4.18917378917379	0.00130669779878456	0.0668727963497537	0	6	6	NJ
GO:0000793	condensed chromosome	6.10529812323534	0.00132567217433432	0.0668727963497537	0	6	6	NJ
GO:0043209	myelin sheath	6.89357712142522	0.00267365752925353	0.12138405182811	0	6	6	NJ
GO:0030427	site of polarized growth	6.56135653726015	0.00319407952257067	0.131254596487352	0	6	6	NJ
GO:0000217	DNA secondary structure binding	22.6913580246914	0.00346928448865247	0.131254596487352	0	6	6	NJ
GO:0005200	structural constituent of cytoskeleton	8.08800880088009	0.00605406258859542	0.21142649347864	0	6	6	NJ
GO:0098687	chromosomal region	4.11323710417366	0.0071958095886896	0.23334982523322	0	6	6	NJ
GO:0008536	Ran GTPase binding	14.3313840155945	0.00855133418138521	0.258820381223259	0	6	6	NJ
GO:0051082	unfolded protein binding	6.92278719397363	0.00928198953075565	0.263376452935192	0	6	6	NJ
GO:0033267	axon part	3.64032481679541	0.0118158813981588	0.298806408024636	0	6	6	NJ
GO:0048156	tau protein binding	12.1020576131687	0.0118469500978931	0.298806408024636	0	6	6	NJ
GO:0034399	nuclear periphery	6.14202172096909	0.0128264448971493	0.306484525437148	0	6	6	NJ
GO:0019842	vitamin binding	6.00653594771242	0.013616013157248	0.30908349866953	0	6	6	NJ
GO:0097110	scaffold protein binding	9.38952745849297	0.0191901768363207	0.414873346842363	0	6	6	NJ
GO:0044441	ciliary part	3.09427609427609	0.0223108034537023	0.442198484979687	0	6	6	NJ
GO:0003924	GTPase activity	3.71735558083681	0.0224021258910414	0.442198484979687	0	6	6	NJ
GO:0030496	midbody	4.77712800519818	0.024864453795224	0.470352584292987	0	6	6	NJ
GO:0003684	damaged DNA binding	7.89264626945786	0.0265478245715952	0.470395625855326	0	6	6	NJ
GO:0046982	protein heterodimerization activity	2.90914846470402	0.028171385956252	0.470395625855326	0	6	6	NJ
GO:0050839	cell adhesion molecule binding	2.8482876181621	0.0304821257029173	0.470395625855326	0	6	6	NJ
GO:0099568	cytoplasmic region	2.84234129745612	0.0307196270377506	0.470395625855326	0	6	6	NJ
GO:0008022	protein C-terminus binding	4.36838978015449	0.0312673348720538	0.470395625855326	0	6	6	NJ
GO:0000792	heterochromatin	7.16569200779727	0.0317318587588762	0.470395625855326	0	6	6	NJ
GO:0005819	spindle	3.32068654019874	0.0321195251134694	0.470395625855326	0	6	6	NJ
GO:0098685	Schaffer collateral - CA1 synapse	6.64137308039747	0.0364658893915176	0.517359805742156	0	6	6	NJ
GO:0017053	transcriptional repressor complex	6.48324514991182	0.0381010152949018	0.519849777391848	0	6	6	NJ
GO:0019207	kinase regulator activity	4.00435729847495	0.0389314811262618	0.519849777391848	0	6	6	NJ
GO:0051087	chaperone binding	5.44592592592593	0.0521414275046095	0.657644905612869	0	6	6	NJ
GO:0001882	nucleoside binding	2.83641975308642	0.0521480541895667	0.657644905612869	0	6	6	NJ
GO:0019001	guanyl nucleotide binding	2.79278252611586	0.0546240606631208	0.67025198759613	0	6	6	NJ
GO:0048770	pigment granule	5.18659611992945	0.056855793544003	0.679277112341509	0	6	6	NJ
GO:0042826	histone deacetylase binding	4.95084175084175	0.0617138210596562	0.718412173361126	0	6	6	NJ
GO:0003779	actin binding	2.59948731547777	0.0674825099521812	0.749917509455992	0	6	6	NJ
GO:0034708	methyltransferase complex	4.69476372924649	0.0677238279464663	0.749917509455992	0	6	6	NJ
GO:0043073	germ cell nucleus	13.6148148148148	0.0709867471360371	0.751584981215323	0	6	6	NJ
GO:0005732	small nucleolar ribonucleoprotein complex	12.9664902998236	0.0744031674339565	0.751584981215323	0	6	6	NJ
GO:0016887	ATPase activity	2.48672416708946	0.0766953376102445	0.751584981215323	0	6	6	NJ
GO:0005112	Notch binding	12.3771043771044	0.0778072557645819	0.751584981215323	0	6	6	NJ
GO:0016502	nucleotide receptor activity	12.3771043771044	0.0778072557645819	0.751584981215323	0	6	6	NJ
GO:0070840	dynein complex binding	12.3771043771044	0.0778072557645819	0.751584981215323	0	6	6	NJ
GO:0035326	enhancer binding	4.12570145903479	0.0846328682107727	0.800485878493558	0	6	6	NJ
GO:0035586	purinergic receptor activity	10.4729344729345	0.0913011606766648	0.82371784042403	0	6	6	NJ
GO:0071814	protein-lipid complex binding	10.4729344729345	0.0913011606766648	0.82371784042403	0	6	6	NJ
GO:0044389	ubiquitin-like protein ligase binding	2.74123788217748	0.0962416373122463	0.82371784042403	0	6	6	NJ
GO:0017091	AU-rich element binding	9.72486772486772	0.0979752497420653	0.82371784042403	0	6	6	NJ
GO:0051059	NF-kappaB binding	9.72486772486772	0.0979752497420653	0.82371784042403	0	6	6	NJ
GO:0097718	disordered domain specific binding	9.72486772486772	0.0979752497420653	0.82371784042403	0	6	6	NJ
GO:0000803	sex chromosome	9.07654320987654	0.104601221066099	0.84099061794428	0	6	6	NJ
GO:0045505	dynein intermediate chain binding	9.07654320987654	0.104601221066099	0.84099061794428	0	6	6	NJ
GO:0003713	transcription coactivator activity	2.58509142053446	0.109783515787704	0.84099061794428	0	6	6	NJ
GO:0000791	euchromatin	8.25140291806958	0.114450701292289	0.84099061794428	0	6	6	NJ
GO:0098589	membrane region	2.52126200274348	0.116030213193666	0.84099061794428	0	6	6	NJ
GO:0032993	protein-DNA complex	3.3410588502613	0.120450576113726	0.84099061794428	0	6	6	NJ
GO:0043198	dendritic shaft	7.77989417989418	0.120957862402978	0.84099061794428	0	6	6	NJ
GO:0044215	other organism	7.77989417989418	0.120957862402978	0.84099061794428	0	6	6	NJ
GO:0055037	recycling endosome	3.32068654019874	0.121662160643384	0.84099061794428	0	6	6	NJ
GO:0044309	neuron spine	3.2610334885784	0.125315203805845	0.84099061794428	0	6	6	NJ
GO:0097472	cyclin-dependent protein kinase activity	7.35935935935936	0.127418086914994	0.84099061794428	0	6	6	NJ
GO:0005775	vacuolar lumen	3.20348583877996	0.128994895056879	0.84099061794428	0	6	6	NJ
GO:0000790	nuclear chromatin	2.39556858911698	0.129740759270959	0.84099061794428	0	6	6	NJ
GO:0098984	neuron to neuron synapse	2.39556858911698	0.129740759270959	0.84099061794428	0	6	6	NJ
GO:0042162	telomeric DNA binding	7.16569200779727	0.13063070185374	0.84099061794428	0	6	6	NJ
GO:0043531	ADP binding	6.98195631528965	0.133831707042606	0.84099061794428	0	6	6	NJ
GO:0017048	Rho GTPase binding	3.11195767195767	0.13518423522946	0.84099061794428	0	6	6	NJ
GO:0060589	nucleoside-triphosphatase regulator activity	2.34738186462324	0.135549864417248	0.84099061794428	0	6	6	NJ
GO:1990391	DNA repair complex	6.80740740740741	0.137021143648108	0.84099061794428	0	6	6	NJ
GO:0031514	motile cilium	3.0595089471494	0.138930168162601	0.84099061794428	0	6	6	NJ
GO:0044450	microtubule organizing center part	3.0595089471494	0.138930168162601	0.84099061794428	0	6	6	NJ
GO:0140104	molecular carrier activity	6.48324514991182	0.143365475059723	0.856420074698871	0	6	6	NJ
GO:0004857	enzyme inhibitor activity	2.26913580246914	0.145716654037823	0.859160531599632	0	6	6	NJ
GO:0005516	calmodulin binding	2.83641975308642	0.156701534849673	0.900537934452551	0	6	6	NJ
GO:0042393	histone binding	2.83641975308642	0.156701534849673	0.900537934452551	0	6	6	NJ
GO:0070888	E-box binding	5.44592592592593	0.168288192508944	0.955035492488257	0	6	6	NJ
GO:0016328	lateral plasma membrane	12.6540447504303	0.000277283824915653	0.0395294746202912	0	7	7	NJ
GO:0098631	cell adhesion mediator activity	12.0106187461711	0.000339212553850166	0.0395294746202912	0	7	7	NJ
GO:0030427	site of polarized growth	6.4032515604587	0.000348273649954822	0.0395294746202912	0	7	7	NJ
GO:0050839	cell adhesion molecule binding	3.70620557543983	0.000348277309429879	0.0395294746202912	0	7	7	NJ
GO:0033267	axon part	3.78944655627859	0.00121684001546907	0.110489073404591	0	7	7	NJ
GO:0031252	cell leading edge	3.60624176093688	0.0016656300644593	0.12603267487742	0	7	7	NJ
GO:0098589	membrane region	3.82745798006842	0.00234390492870218	0.152018976804398	0	7	7	NJ
GO:0005911	cell-cell junction	3.21372565090293	0.00339549835252306	0.192694531505684	0	7	7	NJ
GO:0048306	calcium-dependent protein binding	8.85783132530121	0.0047080117207875	0.237493035693058	0	7	7	NJ
GO:0045177	apical part of cell	3.30692369477912	0.00523197095542327	0.237531481376216	0	7	7	NJ
GO:0070325	lipoprotein particle receptor binding	13.6274328081557	0.00937049048352789	0.386745698138333	0	7	7	NJ
GO:0043178	alcohol binding	6.48133999412283	0.0111513352884259	0.421892185078781	0	7	7	NJ
GO:0043209	myelin sheath	4.48497788622846	0.012232312228844	0.427189980915014	0	7	7	NJ
GO:0004857	enzyme inhibitor activity	2.95261044176707	0.0160778627645373	0.511442689889086	0	7	7	NJ
GO:0061980	regulatory RNA binding	9.57603386519049	0.018449592303256	0.511442689889086	0	7	7	NJ
GO:0030135	coated vesicle	3.2210295728368	0.0196297165446897	0.511442689889086	0	7	7	NJ
GO:0043025	neuronal cell body	2.55163865337895	0.0198000803306078	0.511442689889086	0	7	7	NJ
GO:0140097	catalytic activity, acting on DNA	3.85123101100052	0.0202774634757787	0.511442689889086	0	7	7	NJ
GO:0030139	endocytic vesicle	3.06499353816651	0.0237269972214504	0.566950354659921	0	7	7	NJ
GO:0019207	kinase regulator activity	3.47365934325537	0.0282663977717865	0.596012195705051	0	7	7	NJ
GO:0030055	cell-substrate junction	2.58622812417553	0.0285884864508856	0.596012195705051	0	7	7	NJ
GO:0031201	SNARE complex	7.53857985132018	0.0288816482500245	0.596012195705051	0	7	7	NJ
GO:0016323	basolateral plasma membrane	3.28067826863008	0.0338457602623576	0.66808587648306	0	7	7	NJ
GO:0031983	vesicle lumen	2.62843659504487	0.0418151251870624	0.775618079446759	0	7	7	NJ
GO:0005769	early endosome	2.61292959448413	0.0427102466655704	0.775618079446759	0	7	7	NJ
GO:0005875	microtubule associated complex	3.59101269944643	0.05125668725299	0.876184342193507	0	7	7	NJ
GO:0099568	cytoplasmic region	2.21908091656815	0.0534630550628255	0.876184342193507	0	7	7	NJ
GO:0015629	actin cytoskeleton	2.20526920961856	0.054792376665223	0.876184342193507	0	7	7	NJ
GO:0005766	primary lysosome	3.42883793237466	0.057329308610846	0.876184342193507	0	7	7	NJ
GO:0005844	polysome	4.8536062056445	0.063956187604689	0.876184342193507	0	7	7	NJ
GO:0052813	phosphatidylinositol bisphosphate kinase activity	4.78801693259525	0.0654986021982523	0.876184342193507	0	7	7	NJ
GO:0001882	nucleoside binding	2.30672690763052	0.0659336608309298	0.876184342193507	0	7	7	NJ
GO:0104005	hijacked molecular function	4.72417670682731	0.0670534890925205	0.876184342193507	0	7	7	NJ
GO:0031225	anchored component of membrane	3.18245436837169	0.0684934053761674	0.876184342193507	0	7	7	NJ
GO:0000792	heterochromatin	4.66201648700063	0.0686206623030226	0.876184342193507	0	7	7	NJ
GO:0019001	guanyl nucleotide binding	2.27123880135928	0.0694771725087362	0.876184342193507	0	7	7	NJ
GO:0035004	phosphatidylinositol 3-kinase activity	4.32089332941522	0.0782715062535053	0.918035495694473	0	7	7	NJ
GO:0019898	extrinsic component of membrane	2.46908190252298	0.0791321148580029	0.918035495694473	0	7	7	NJ
GO:0016209	antioxidant activity	4.2180149168101	0.0815785782246102	0.918035495694473	0	7	7	NJ
GO:0005543	phospholipid binding	2.14995905953913	0.0833601686058275	0.918035495694473	0	7	7	NJ
GO:0030667	secretory granule membrane	2.41852049837576	0.0838989270771215	0.918035495694473	0	7	7	NJ
GO:0072341	modified amino acid binding	4.11992154665172	0.0849283938748191	0.918035495694473	0	7	7	NJ
GO:0031091	platelet alpha granule	3.89355223090163	0.093481113484235	0.982506439653467	0	7	7	NJ
GO:0005496	steroid binding	3.85123101100052	0.0952208884245651	0.982506439653467	0	7	7	NJ
GO:0044445	cytosolic part	15.0655737704918	0.000115082053187887	0.0522472521473008	0	5	5	NJ
GO:0003735	structural constituent of ribosome	17.6730769230769	0.000592695432613088	0.0978868545167521	0	5	5	NJ
GO:0043394	proteoglycan binding	52.5142857142857	0.000646829435132723	0.0978868545167521	0	5	5	NJ
GO:0005840	ribosome	12.0393013100437	0.00179713941840021	0.201446445888856	0	5	5	NJ
GO:0019843	rRNA binding	28.2769230769231	0.00221857319260854	0.201446445888856	0	5	5	NJ
GO:0005844	polysome	25.1780821917808	0.00278890506562013	0.211027149965256	0	5	5	NJ
GO:0031253	cell projection membrane	8.22985074626866	0.00526512147948421	0.313933997747384	0	5	5	NJ
GO:0098984	neuron to neuron synapse	8.08504398826979	0.00553187661228871	0.313933997747384	0	5	5	NJ
GO:0031252	cell leading edge	7.01526717557252	0.00818973230187991	0.402800313372118	0	5	5	NJ
GO:0019838	growth factor binding	13.3188405797101	0.00962734034793056	0.402800313372118	0	5	5	NJ
GO:0003779	actin binding	6.5799522673031	0.00975947895835527	0.402800313372118	0	5	5	NJ
GO:0016829	lyase activity	10.0989010989011	0.016314723385674	0.581651196486652	0	5	5	NJ
GO:0140097	catalytic activity, acting on DNA	9.98913043478261	0.0166552104720847	0.581651196486652	0	5	5	NJ
GO:0070840	dynein complex binding	41.7727272727273	0.0236842476968576	0.768046318169526	0	5	5	NJ
GO:0090482	vitamin transmembrane transporter activity	35.3461538461539	0.0279335670095769	0.845455961489862	0	5	5	NJ
GO:0042287	MHC protein binding	32.8214285714286	0.0300517187000694	0.852717518114469	0	5	5	NJ
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	6.88389513108614	0.0333382132495699	0.890326400900278	0	5	5	NJ
GO:0044215	other organism	26.2571428571429	0.0374312237769444	0.938437922855429	0	5	5	NJ
GO:0044390	ubiquitin-like protein conjugating enzyme binding	24.8378378378378	0.039529966100586	0.938437922855429	0	5	5	NJ
GO:0003713	transcription coactivator activity	5.81645569620253	0.0453062343725827	0.938437922855429	0	5	5	NJ
GO:0008307	structural constituent of muscle	20.8863636363636	0.0468418295399707	0.938437922855429	0	5	5	NJ
GO:0042887	amide transmembrane transporter activity	20.8863636363636	0.0468418295399707	0.938437922855429	0	5	5	NJ
GO:0005819	spindle	5.60365853658537	0.0484514281830824	0.938437922855429	0	5	5	NJ
GO:0051018	protein kinase A binding	19.1458333333333	0.0509965737943525	0.938437922855429	0	5	5	NJ
GO:0099572	postsynaptic specialization	5.40588235294118	0.0516760970735368	0.938437922855429	0	5	5	NJ
GO:0005766	primary lysosome	15.1783225806452	0.000126438194783418	0.040965662576798	0	4	4	NJ
GO:0005775	vacuolar lumen	13.8390588235294	0.000180465473906599	0.040965662576798	0	4	4	NJ
GO:0031983	vesicle lumen	6.98112759643917	0.00234274242052068	0.354535019638797	0	4	4	NJ
GO:0090734	site of DNA damage	17.8230303030303	0.00556938514685623	0.554144306537964	0	4	4	NJ
GO:0044455	mitochondrial membrane part	7.70515283842795	0.00665837739574349	0.554144306537964	0	4	4	NJ
GO:0003725	double-stranded RNA binding	15.4778947368421	0.00732349303794666	0.554144306537964	0	4	4	NJ
GO:0051087	chaperone binding	11.7632	0.0124073316777785	0.687410399242489	0	4	4	NJ
GO:0005200	structural constituent of cytoskeleton	11.6467326732673	0.0126448895446495	0.687410399242489	0	4	4	NJ
GO:0044389	ubiquitin-like protein ligase binding	5.92107382550336	0.0136270783990802	0.687410399242489	0	4	4	NJ
GO:0019955	cytokine binding	9.26236220472441	0.0195026526549194	0.885420430533339	0	4	4	NJ
GO:0050839	cell adhesion molecule binding	2.64425555382384	1.26068401706814e-06	0.000572350543748934	0.4	0	1	NJ
GO:0030515	snoRNA binding	9.51363342268232	6.43009172829334e-06	0.00145963082232259	0.4	0	1	NJ
GO:0101002	ficolin-1-rich granule	3.45342665226173	3.1492365898278e-05	0.0047658447059394	0.4	0	1	NJ
GO:0030684	preribosome	5.19433214271696	5.49292818312619e-05	0.00608007679746119	0.4	0	1	NJ
GO:0031252	cell leading edge	2.46572905502453	6.6961198209925e-05	0.00608007679746119	0.4	0	1	NJ
GO:0005732	small nucleolar ribonucleoprotein complex	10.0313821803793	0.000108886776506223	0.0082390994223042	0.4	0	1	NJ
GO:0031983	vesicle lumen	2.50040386691947	0.000165487108441109	0.0107330210331805	0.4	0	1	NJ
GO:0098631	cell adhesion mediator activity	4.99868874751105	0.000471976509889838	0.023978153288578	0.4	0	1	NJ
GO:0070820	tertiary granule	3.10172798706207	0.000519065226885163	0.023978153288578	0.4	0	1	NJ
GO:0015629	actin cytoskeleton	2.09784921946522	0.00052815315613608	0.023978153288578	0.4	0	1	NJ
GO:0051087	chaperone binding	3.79186246418338	0.000614780682917093	0.0253736754585782	0.4	0	1	NJ
GO:0044455	mitochondrial membrane part	2.57574354675242	0.00116909253382169	0.0442306675295873	0.4	0	1	NJ
GO:0043209	myelin sheath	2.93322694135142	0.00138676563630846	0.0484301229910801	0.4	0	1	NJ
GO:0098798	mitochondrial protein complex	2.37585367430036	0.00176877091376282	0.0516170573648405	0.4	0	1	NJ
GO:0030055	cell-substrate junction	2.05020949671986	0.00198646660200019	0.0516170573648405	0.4	0	1	NJ
GO:0051082	unfolded protein binding	3.2134427662571	0.00199321729159518	0.0516170573648405	0.4	0	1	NJ
GO:0005911	cell-cell junction	2.00627643607586	0.00201097268169004	0.0516170573648405	0.4	0	1	NJ
GO:0016328	lateral plasma membrane	4.51412198117069	0.00204649126116108	0.0516170573648405	0.4	0	1	NJ
GO:0005743	mitochondrial inner membrane	1.94454485342737	0.00291382611792213	0.0696251082914024	0.4	0	1	NJ
GO:0044452	nucleolar part	2.60365088052542	0.00353085725268798	0.0801504596360172	0.4	0	1	NJ
GO:0098589	membrane region	2.08058297074534	0.00471764273260811	0.101765742756043	0.4	0	1	NJ
GO:0009055	electron transfer activity	3.03652649784455	0.00493137960491841	0.101765742756043	0.4	0	1	NJ
GO:0016323	basolateral plasma membrane	2.34065584208851	0.00555043470677052	0.109560754646688	0.4	0	1	NJ
GO:0030427	site of polarized growth	2.53806055166224	0.00632310397338776	0.119612050163252	0.4	0	1	NJ
GO:0005759	mitochondrial matrix	1.82388766915988	0.00728871064557313	0.129863809700988	0.4	0	1	NJ
GO:0005775	vacuolar lumen	2.47834147985842	0.00743713447626804	0.129863809700988	0.4	0	1	NJ
GO:0030139	endocytic vesicle	2.04098710105987	0.00932768170121978	0.156843240457547	0.4	0	1	NJ
GO:0019867	outer membrane	2.24975658608507	0.010285556329184	0.163466821926224	0.4	0	1	NJ
GO:0030667	secretory granule membrane	2.01312379592595	0.0104417132948469	0.163466821926224	0.4	0	1	NJ
GO:0003779	actin binding	1.80995821679398	0.011417590531786	0.171443234741032	0.4	0	1	NJ
GO:0005766	primary lysosome	2.44636288011831	0.0117368860590144	0.171443234741032	0.4	0	1	NJ
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	2.5927264712365	0.0123541236826638	0.171443234741032	0.4	0	1	NJ
GO:0048770	pigment granule	2.80878701050621	0.012507980953512	0.171443234741032	0.4	0	1	NJ
GO:0051787	misfolded protein binding	6.01882930822759	0.0128393611920596	0.171443234741032	0.4	0	1	NJ
GO:0022884	macromolecule transmembrane transporter activity	5.74524615785361	0.0146098116252688	0.179266337239784	0.4	0	1	NJ
GO:0033612	receptor serine/threonine kinase binding	5.74524615785361	0.0146098116252688	0.179266337239784	0.4	0	1	NJ
GO:0070034	telomerase RNA binding	5.74524615785361	0.0146098116252688	0.179266337239784	0.4	0	1	NJ
GO:0033267	axon part	1.80243016716976	0.0171251200229428	0.198795657910313	0.4	0	1	NJ
GO:0031970	organelle envelope lumen	2.90564173500642	0.0173150300639553	0.198795657910313	0.4	0	1	NJ
GO:0045177	apical part of cell	1.79762368672397	0.0175150359392346	0.198795657910313	0.4	0	1	NJ
GO:1905368	peptidase complex	2.84034641511864	0.0191643181911275	0.211824354030774	0.4	0	1	NJ
GO:0019898	extrinsic component of membrane	1.90840929285265	0.0198510046409444	0.211824354030774	0.4	0	1	NJ
GO:0042887	amide transmembrane transporter activity	3.83016410523574	0.0200824565350484	0.211824354030774	0.4	0	1	NJ
GO:0140223	general transcription initiation factor activity	5.05581661891118	0.0207112379206027	0.211824354030774	0.4	0	1	NJ
GO:0030496	midbody	2.21746342934701	0.0209958060162662	0.211824354030774	0.4	0	1	NJ
GO:0033218	amide binding	1.79030333530849	0.0217163240008877	0.214330676008762	0.4	0	1	NJ
GO:0090482	vitamin transmembrane transporter activity	4.86136213356844	0.0230103097422103	0.222269800488585	0.4	0	1	NJ
GO:0044389	ubiquitin-like protein ligase binding	1.83796465452587	0.0260147504187249	0.246056181043773	0.4	0	1	NJ
GO:0031253	cell projection membrane	1.76073215583971	0.029432591970715	0.272701974585809	0.4	0	1	NJ
GO:0005200	structural constituent of cytoskeleton	2.50287951431246	0.0331182340847233	0.300713565489287	0.4	0	1	NJ
GO:0016528	sarcoplasm	2.73583150373981	0.036075868190104	0.321145963888377	0.4	0	1	NJ
GO:0016741	transferase activity, transferring one-carbon groups	1.90641652296801	0.0384643165525165	0.331071193812109	0.4	0	1	NJ
GO:0098552	side of membrane	1.57665798926544	0.0386492803348938	0.331071193812109	0.4	0	1	NJ
GO:0015030	Cajal body	3.06413128418859	0.0412785069048229	0.333483482445135	0.4	0	1	NJ
GO:0050840	extracellular matrix binding	3.06413128418859	0.0412785069048229	0.333483482445135	0.4	0	1	NJ
GO:0043025	neuronal cell body	1.560437228059	0.0420390151754876	0.333483482445135	0.4	0	1	NJ
GO:0015631	tubulin binding	1.70627248301779	0.0432773900613355	0.333483482445135	0.4	0	1	NJ
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	3.00941465411379	0.043654513542728	0.333483482445135	0.4	0	1	NJ
